"test",0
"britshaniece",0.233012785649192
"Graphix_Divine7",-2.34570090634575
"RaeDiamond",0.363536056174639
"mcnamaraorama",-2.43071007000793
"akalito",-0.437906984537465
"selen0phiiiiile",2.37394874265091
"Hoodrich_icey",1.43198670106543
"BillyHoward423",-1.29698711476261
"keepnupwitce_",-1.33163901604149
"ya_grrrl_bex",-1.03675883236477
"PrairiesDawn",0.194440917343081
"GypsyRN212",-1.9213328219888
"juliettemalika",-1.36277870494801
"ChampaagnneMami",-0.767753094227109
"The_Real_WB",0.206647335457158
"ropesofnerves",-Inf
"MissJenniBenni",-2.03329686381986
"_BayBey",-0.802301093519563
"giaco1025",-0.883341030849146
"mimibeck617",-1.46009932291206
"jessepstein",1.5510168220663
"PoundSignDead",-0.701428086078737
"ObeyKingJay_",-0.56443049265681
"TheMegs152",-2.2996366872528
"Michael__Waite",0.439497728578349
"TitaniumDelo",-1.15256063095503
"Coach_Colette",0.330984221313857
"LongLive_BigZo",-1.55074009781755
"simplypaloma",0.138074727196711
"DevRickus",1.46049986012474
"TheCurtisJr_",-1.16750275385105
"isaacgrivett",-1.84934279924034
"cmwkayawren",-1.25349259567464
"dadudeemu",-2.06285531530567
"__SINsation",-1.48556413280793
"DaryllBenjamin",-0.768530255831515
"emilythestrnge",-1.21393354342097
"lizlove2rave",-0.254966755203627
"BabyxSoy",0.651308877303083
"ThatWhatSheCed",0.278865045582543
"HeavenInNJ",-0.0795388228507334
"JoJackson87",0.202225853053521
"sweetteasara",-2.03235543428564
"iruletv",0.401755074639747
"Patrici73431102",0.631367910010774
"dougbies",-0.730375774836297
"FanaticalModera",-2.10401777247345
"MrsRThal",0.570432636492593
"_JynxLxC",-2.08213666161637
"anthonyraia_",1.07010185135704
"DontLiveDaHype",0.742775060198215
"DuggusChrist",-2.07725881279866
"JoyKarley",-1.81265912170661
"HYPRFVKR",-1.83263698121612
"TaniaBlahhhhxd",-0.171237689255716
"KeyJackOfTrades",-0.0407579221429294
"givenotrust",0.223487502391161
"SouthernSlangg",-0.0584320447724169
"Imani_M97",-0.13555027297067
"barbara48818198",1.69774461471127
"rosyyrozay",-0.718081552306505
"emmtweeeets143",-1.11375950222644
"Jrod2110",0.0109974477992816
"Biggz_3",-1.58547843353836
"d_k00ks",-1.8921953039148
"a_eg8__",-0.510686920690521
"nycwitheric",0.608464452976895
"LexyForeman96",-0.779928926426138
"Miyuko_junsei",-0.277143508295208
"TheDonDrew",0.11619356861381
"kailaevalise",-0.426782574385825
"John_Seravalli1",1.76125331194119
"PaulDaPro",-1.57304896758831
"amywilson",-2.07416173244915
"PrancingPapio",-0.884798009460942
"skyswalkerleia",-1.50400738047103
"ElBaulDeLurodAA",-0.964197778883182
"lapham_katie",-2.06452596371656
"cvarley1734",1.17925528335682
"sarahsansom",-1.27110551569529
"angela_oehley",-0.859180005491827
"IRGRL",-1.31183307065829
"dallasmom53",1.75960958631588
"NYCRobUCF",-1.11453951504838
"mfinleesy",-0.403802985948773
"SPANkSizDYNAMiK",-1.65205160512241
"MikeVanriel2",-2.32839030697652
"vidiot_",-0.654059124460946
"sk1nnyy_",-0.457266119127228
"dstarpro",-0.956520086779908
"The_Legend_Zog",1.55403630099473
"IshPatti",-1.61209309367862
"JConstantinides",1.10959270540185
"vsvmuel",-1.47910202409265
"undeniably_Quan",-0.424404011632251
"farbav",-0.997570002433791
"luWizz9",-0.425728840901988
"gina_pacifico",0.178561373576525
"atsymbolanna",-1.86011794270537
"jake_shapiro",-1.14754810339727
"Corinneemm",-1.48779235393695
"datbitchalicia",0.111424525779974
"colinclovt",-0.903015226076277
"grammanishi1",1.50852793641697
"melismaticdiva",-1.64711138576313
"ANTST3R",-1.65848529539761
"chrisfaye622",1.37736877775176
"DanJMajkut",-1.08710140193509
"branqueeno",-1.23992821892265
"Jose_Stacks",0.522183455610847
"PeteHarrisonNYC",-1.87872605447514
"Cardenas0523",-0.862190383166162
"dinoia_joanne",1.62348251356719
"NYWomanLawyer",-0.285596436767868
"StaySoberTa1",0.311737069593958
"w_raphael_",-2.0296285629928
"jimmyy_96",0.635390965083038
"Manijuanaaaaa",-0.47346692693444
"ForOurBabies76",-2.26547333243529
"jacchamberlain",0.0226433980620756
"mlanemla",-0.722840904258339
"mostflogged",1.0511075369427
"themamamaven",-0.322757650365789
"84cherrywaves",-1.85750569751947
"marcellaliii",0.429557686415592
"Tradledee85",-1.404333564489
"BrittanyElyseBK",0.110719762502352
"GilofWinterfell",-1.73289520509275
"ValentinoPup",-0.471061176448512
"pumpkin_christ",-1.4190484369922
"heysaiii",0.661858938155458
"ThePharcyder",-1.68317594477915
"chadxmerch",-2.08254002387524
"lilone127",-0.650321819136394
"Alexterra03",0.38095697029952
"ZiaJD",-2.06774652906193
"areyoudwhy",-1.55566228194476
"Stregabella9",-2.29563578723366
"simplykatricia",-1.79012647248889
"hitherehailee",-1.70662933124683
"melissa_ful",-1.74876772199078
"Bella_Reyna",-1.31217983117513
"barbarakevans",-1.33123121452654
"LevonHughey",-2.23590372183245
"nicole_kirbyy",-0.0786464126156182
"DaniBreezy23",1.11678421039696
"BikeHoboken",0.827653853618995
"clearlyretired",-1.54020480917172
"symmieautomatic",-1.2671066097898
"georgepoulos_",-1.7495596227287
"StefMayhem",-1.21429539125485
"myinnerchii",-1.25544537485013
"itscarol_3",-1.61702197605905
"KevinClamato",-1.0533556088859
"rios_normairis",-1.92280746573259
"_simplicityxox",-2.04423455014996
"H_Choudhu",-2.35196943330047
"BaileyJoWelch",-2.05493790862921
