307042061	2020-04-06T23:53:01.000Z	1247311381692583939	Boyfriend, vodka, travel! Yaaaassssss🤩🤩 	{'place_id': '56e9340ed70a9104'}
834642495510368257	2020-04-06T18:38:04.000Z	1247232120596172800	 Omg can I visit your island after this stupid egg event is over to fish 🥺	{'place_id': '00c39537733fa112'}
282108286	2020-04-06T18:32:43.000Z	1247230771724763136	I have to travel. Also, not all of us are so privileged to have backyards. People in cities, especially in Manhattan, have NO choice but to walk the streets or go to a park for some fresh air during this quarantine.	{'place_id': '01a9a39529b27f36'}
282108286	2020-04-06T18:32:26.000Z	1247230702682284033	For all you haters out there, I owe you NOTHING, but I will give you this: I volunteer 0 days a week at a soup kitchen to contribute to the needy among us, those who have much less than we have. I take mass transit to travel 0 blocks. You see a video or picture of me outside?	{'place_id': '01a9a39529b27f36'}
222097432	2020-04-06T18:25:44.000Z	1247229015569715205	Stay strong! 💪🏽⚜️⭐️💪🏽⚜️💯💪🏽⚜️⭐️💪🏽⚜️💯💪🏽                  … 	{'place_id': '7356b662670b2c31', 'coordinates': {'type': 'Point', 'coordinates': [-74.1545, 40.8679]}}
4794394637	2020-04-06T18:17:02.000Z	1247226825232842752	Porsche Travel Experience Greece  via 	{'place_id': '011add077f4d2da3'}
567411295	2020-04-06T18:16:33.000Z	1247226703342075904	Home is not always safe.  Visit  to find services for domestic & gender-based violence survivors. 	{'place_id': '00c39537733fa112'}
984014882	2020-04-06T18:09:57.000Z	1247225044964646912	Imma get mad flexible n add 0 yrs to my life then use my retirement period to travel the world kicking nggas in the face. 	{'place_id': '011add077f4d2da3'}
174454101	2020-04-06T17:59:17.000Z	1247222360366895107	This is the weirdest virus ever, it can travel inter species, thru cats, dogs, tigers, humans and so on.🤔It is incredible this super virus was made by a Chinese man in a bat soup.😒 	{'place_id': '01a19311427f5f07'}
971202104667852807	2020-04-06T17:58:56.000Z	1247222269694312448	Brooklyn Bridge pre-lockdown.            	{'place_id': '27485069891a7938'}
84601310	2020-04-06T17:56:06.000Z	1247221559938486274	The  was the last Museum I got to visit before the lockdown. Who’d have thought?      ❤️ny … 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.01375532, 40.70411209]}}
2598941034	2020-04-06T17:48:58.000Z	1247219764314980353	Time to focus on me. AM READY TO TRAVEL, 0 everyday, and live in peace  @ Upper West Side 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.97527778, 40.78694444]}}
280104951	2020-04-06T17:45:03.000Z	1247218776589860864	 - Two and a half years ago when we visited Uncle Ricky (my brother) on the East Coast 🚕🗽           … 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}
2627162199	2020-04-06T17:44:41.000Z	1247218684474638338	Friday’s job report shocked that nation. Hundreds of thousands of jobs were lost. We are hosting another virtual job fair to support our neighbors during this tough time. Visit:  on April 0th from 0am to 0pm.  	{'place_id': '011add077f4d2da3'}
710518095136169984	2020-04-06T17:43:14.000Z	1247218318873899010	How to Travel From Your Sofa  	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0007613, 40.7207559]}}
15705567	2020-04-06T17:39:36.000Z	1247217405715251201	Wow. Guessing the very rich sovereign funds will have very rich pickings in travel sector for a while to come. 	{'place_id': '00c39537733fa112'}
1468463726	2020-04-06T17:38:50.000Z	1247217212760510471	Ahar is a small town in the   The place is  for being the   of the  of   🇮🇳 🙏🏽🕉 @ Shawn’s Fortress of Solitude 	{'place_id': '00c39537733fa112', 'coordinates': {'type': 'Point', 'coordinates': [-73.8420807, 40.7009844]}}
90722633	2020-04-06T17:32:59.000Z	1247215741511892994	Wearing favorite travel shoes, mask, gloves for a dash to the post office and feeling so good about being out and about in my beloved New York.    @ Manhattan, New York 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.9675, 40.7779]}}
1102356933057699841	2020-04-06T17:16:04.000Z	1247211482560913415	New Delivery Options!You can now get delivery orders, straight from the Beersmiths:Wednesday- All MANHATTANSunday- Eastern QUEENS and RockawaysHit the link in our bio or visit  to place… 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.9675, 40.7779]}}
812486307213701120	2020-04-06T17:11:38.000Z	1247210367018729480	Travel🔹️Explore🔸️Relax    Post a landscape picture or video from a place where you've traveled to, but you CANNOT appear in it‼ Enter the following Description:… 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.99991949, 40.76682512]}}
406429671	2020-04-06T16:49:11.000Z	1247204720348930051	Tough times never last, tough people do.Here I was in front of New York Stock Exchange during my 0 Arts, Music 🎶, And Theatre 🎭 visit to New York City and Boston which I designed the itinerary for my retiree… 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.01112139, 40.70726269]}}
195109993	2020-04-06T16:25:36.000Z	1247198784528035842	I just remembered  and I were in London back in February and we got to visit the  office and celebrate both of our books and man, that was just a different time	{'place_id': '01a9a39529b27f36'}
61577322	2020-04-06T16:13:52.000Z	1247195832354574337	My passport expires May 0th. If I mail it on now I should have it back by June in time for summer travel.	{'place_id': '01a9a39529b27f36'}
100911699	2020-04-06T15:58:01.000Z	1247191843495981056	 You gotta visit Staten Island	{'place_id': '00c55f041e27dc51'}
456322233	2020-04-06T15:38:23.000Z	1247186903155294212	When I’m set free... going to visit more art gallieries and actually visit the museums & get back into goin to live shows at least once a week.	{'place_id': '011add077f4d2da3'}
236984238	2020-04-06T15:28:56.000Z	1247184522871025665	The Kubert School Opens Spring II Online Adult Studies CoursesTo register please visit our Kubert Online Studies page  Space is limited.      	{'place_id': '0101ced056bbbe46'}
126373341	2020-04-06T15:28:48.000Z	1247184488314085377	Read our recent blog post for NYC real estate updates & things to know as we face this unprecedented time together! We’ve got this 🙌🏻Visit  - Link in bio  … 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}
898183238	2020-04-06T15:21:34.000Z	1247182669588451330	How many cylinders your 🛸? If the U.S. wants to send humans to Mars in the 0s, it may have to rely on   to cut the travel time down to 0 months. Via ⁦⁩  ⁦⁩ 🪐 	{'place_id': '01a9a39529b27f36'}
1228546104	2020-04-06T15:03:32.000Z	1247178132664262656	 I'd personally like to get my travel miles steps in 🙂	{'place_id': '00c39537733fa112'}
1064026080124854273	2020-04-06T15:02:46.000Z	1247177938535174145	  Umm didn’t the  administration ban travel to and from China on the 0st and I believe you called it racist on your show. Talk about deliberately misleading people. On a side note the  job isn’t to spread  its to be hopeful.	{'place_id': '01a9a39529b27f36'}
1228546104	2020-04-06T15:01:38.000Z	1247177653171507200	Oh you def go travel, around the block and back .. some days you'll get extra fancy and walk 0 blocks..Summer0 🙂 	{'place_id': '00c39537733fa112'}
234434646	2020-04-06T14:53:33.000Z	1247175620456525824	"Visit  for large oversize rugs and wide gallery rug runners..Shown is a beautiful Fine Bokhara Oversize Carpet 0’0″ x 0’0″ in light blue..""Buy Your Rugs Where Rug Stores Buy… "	{'place_id': '9a770e2f6d6e1451', 'coordinates': {'type': 'Point', 'coordinates': [-73.81226, 41.00325]}}
65300127	2020-04-06T14:51:19.000Z	1247175056586924036	Fear is good. Let’s you know you on the tight path. Just take the leap. See you on the other side..I got some super dope panelist. Make sure you visit my profile to see their info.🏁 … 	{'place_id': '011add077f4d2da3', 'coordinates': {'type': 'Point', 'coordinates': [-73.95, 40.65]}}
136433831	2020-04-06T14:39:04.000Z	1247171975493099520	Schedule a virtual  visit today.   Stay Safe and see you’re health care provider virtually.  	{'place_id': '96af18411a813391'}
215704002	2020-04-06T14:37:01.000Z	1247171459279130624	I supposed to visit there in summer 	{'place_id': '00c39537733fa112'}
17343806	2020-04-06T14:33:08.000Z	1247170481612079105	"ATTN: Per  three free meals will be available daily for ALL New Yorkers in more than 0 Meal Hubs across the 0 boroughs. To find a location near you visit  or text ""NYC FOOD"" to 0-0. Find sites closest to  below! "	{'place_id': '011add077f4d2da3'}
101895393	2020-04-06T14:33:00.000Z	1247170446505709568	Yeah,    READ THIS ARTICLE & get rid of the  Use your  (& not your  & do the    the   Are we  visit a  & see for yourselves  We have a long way to go still. 	{'place_id': 'ab4dbe09b6acaacb'}
242313241	2020-04-06T14:23:36.000Z	1247168080905670656	Querido presi!0,0 People Have Traveled From China to U.S. Since Coronavirus Surfaced 	{'place_id': '011add077f4d2da3'}
221997211	2020-04-06T14:05:57.000Z	1247163641411010560	i just wanna go out to eat & travel that’s all...idc about clubs bars or none of that, i just wanna get cute and go to a restaurant and travel with my kid 🥺 this in the house shit is ass.	{'place_id': '011add077f4d2da3'}
124930614	2020-04-06T14:00:17.000Z	1247162212394971136	People who waited and gave excuses to travel till now.Does that change now?	{'place_id': '44a318d96cbc9871'}
2371009784	2020-04-06T13:55:29.000Z	1247161005710487553	Reminder: Tonight’s Community Council Meeting is cancelled.But we’re still here for ya— DM us or reach out to your Neighborhood Coordination Officers if you have any questions or concerns.For contact info & a look at our current crime stats visit:  	{'place_id': '07d9d3024b480002'}
14144524	2020-04-06T13:50:58.000Z	1247159868336848896	Convicts presents touching tribute 'New York Tough' 	{'place_id': '00c39537733fa112'}
564679319	2020-04-06T13:39:07.000Z	1247156887239430144	💥0/0 LES STUDIO PROGRAM💥⚡️Applications are due by 0:0 pm EST on Friday, April 0, 0⚡️RESIDENCY PERIODS🌟0-Month: September 0, 0 – March 0, 0🌟0-Month: December 0, 0 – March 0, 0Visit our website for  details 👇 	{'place_id': '011add077f4d2da3'}
1159265051808804864	2020-04-06T13:36:40.000Z	1247156269779124224	Spring is in full bloom           @ New York, New York 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}
40895333	2020-04-06T13:34:37.000Z	1247155754911633408	We’re participating in the Target Circle program! You can vote for us and help direct Target’s giving you benefit Change For Kids. For full program details and restrictions, visit Target Circle:      	{'place_id': '27485069891a7938'}
41615720	2020-04-06T13:34:14.000Z	1247155659356934144	 Two things I’m hoping for primarily:0) Back to back games for the LA games (so they can stay out there and only travel there once).0) No games on ESPN.	{'place_id': 'dc4ad595a56393ac'}
10500412	2020-04-06T13:32:38.000Z	1247155255671996417	This temporary halt in air travel is practice for the coming climate-change world (either because demand drops because we reduce climate impact voluntarily, or because the global economy implodes under the strain of 0 billion climate refugees)	{'place_id': '01a9a39529b27f36'}
706284645676146689	2020-04-06T13:30:56.000Z	1247154825940406272	Is to visit the  store in    	{'place_id': 'ea82a33637cabb81'}
246207585	2020-04-06T13:16:31.000Z	1247151198597271552	      🍎       0 @ Apple Downtown Brooklyn 	{'place_id': '011add077f4d2da3', 'coordinates': {'type': 'Point', 'coordinates': [-73.97733092, 40.68476095]}}
90237234	2020-04-06T13:07:36.000Z	1247148954984333312	If I had my own space I would go visit my brother and dad but I can’t live in a living room on a couch.	{'place_id': 'b046074b1030a44d'}
15705567	2020-04-06T12:48:25.000Z	1247144129181687809	Marketers Confront What Travel Will Look Like Post-Crisis  &lt;&lt; excellent story from 	{'place_id': '00c39537733fa112'}
28345779	2020-04-06T12:42:47.000Z	1247142709472702466	Everyone is looking for good educational content to make part of all the home learning going on. Thrilled that my husband  &  have teamed up to make available at no cost the award winning documentary  Visit the link below to stream for free. 	{'place_id': '00c39537733fa112'}
440959700	2020-04-06T12:32:29.000Z	1247140119624265728	 Yeah Biden/ Obama did such a great job on H0N0 lol He should just be quite. At least he didn't get confused or fall asleep during that interview.  He called the china travel ban xenophobic.  If he was in office would be 0 million possible deaths.	{'place_id': '00c39537733fa112'}
343835291	2020-04-06T12:19:35.000Z	1247136871706234882	   no hospitals are thrilled where they are. Mr president, wear a mask and visit queens where you have been before. It’s horror. Young, old, laying there, run out of oxygen, no resuscitation coz no vents, no ppe , doctors sick	{'place_id': '011add077f4d2da3'}
