26037955	2021-01-04T23:57:48.000Z	1346244472003170306	0 years of airline passenger growth wiped out by travel restrictions  via 	{'place_id': '59612bd882018c51'}
226262800	2021-01-04T23:41:18.000Z	1346240319310843904	Gonna make my Suegra bottle and sell this and you all can visit me in my money bin 	{'place_id': '07dccb89e8f25a8f'}
28452546	2021-01-04T22:49:06.000Z	1346227180141826048	These gays are the very worst. Specially the MAGA ones. They don’t care about anyone else but themselves. I’m not being hypocritical here.  I went to Mexico to visit my family but the difference here is that I didn’t go party maskless nor, I was with a lot of other people.	{'place_id': 'b0b79caecef59fb5'}
44958857	2021-01-04T22:48:30.000Z	1346227028903645184	 As soon as you’re open i’m psyched to visit!!!	{'place_id': '3b77caf94bfc81fe'}
4875488113	2021-01-04T22:33:57.000Z	1346223367934775298	 Oh for sure. Can only visit home at this point. Can’t imagine going back to living in flyover country with all the variable weather patterns, persistently grey skies and no beaches. I’m spoiled. 🧐	{'place_id': '3b77caf94bfc81fe'}
103474190	2021-01-04T22:29:20.000Z	1346222207152734208	Last night was magical✨🥲 My love and I were planning locations to visit in Japan for our honeymoon 🍯 🌙	{'place_id': '3b77caf94bfc81fe'}
14861579	2021-01-04T22:28:33.000Z	1346222010385354754	I’m in a women’s travel group where folks are planning to VISIT  WHY ARE PEOPLE SO DENSE AND SELFISH?!?! 	{'place_id': '3b77caf94bfc81fe'}
1009481578580332545	2021-01-04T22:25:21.000Z	1346221204441620480	Had a nice visit with mom decided to stop by and say hey to Michael Jackson on my way out @ Michael Jackson's Resting Place - Holly Terrace At Forest Lawn 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.24782239, 34.12331565]}}
957872419611422720	2021-01-04T22:25:12.000Z	1346221165308641281	Wish I had a gf to travel with 😪	{'place_id': 'b1bbf8e2ef22573a'}
1141724924	2021-01-04T21:37:47.000Z	1346209236145999872	Out of all the states me an my friends can visit they choose Louisiana 🤦🏼‍♀️	{'place_id': '0706a21788cadb8d'}
984122168534417408	2021-01-04T21:36:37.000Z	1346208941865271297	visit my website 🤓	{'place_id': '3b77caf94bfc81fe'}
14861579	2021-01-04T21:33:57.000Z	1346208269082087424	We lived in Guadalajara, walking distance to El Estadio Jalisco and La Plaza de Toros. We went to a private school led by Spanish nuns. On the weekends, like clockwork, we would drive to San Antonio Michoacan, to visit my paternal grandparents. 0	{'place_id': '3b77caf94bfc81fe'}
1284317944973934592	2021-01-04T21:21:27.000Z	1346205124578996224	Can’t wait to visit NYC and DC next week! Drop an emoji if you’re a fan of mine in these cities :) @ Long Beach, California 	{'place_id': '01c060cf466c6ce3', 'coordinates': {'type': 'Point', 'coordinates': [-118.1938, 33.7692]}}
259871496	2021-01-04T21:20:02.000Z	1346204766532112384	So trump wants to fly to Scotland on inauguration day! However, he can't fly on Air Force One.0) It will be the Biden administration's plane at 0 noon!0) Scotland is on lockdown til the end of Jan.! No planes in or out!So  ...Stick it up your a-s...!!😜  	{'place_id': '3b77caf94bfc81fe'}
1032484375563096066	2021-01-04T20:56:12.000Z	1346198771072307201	🎶TOMORROW! TOMORROW!🎵 Our  session with our amazing partners  starts tomorrow (Tues, 0/0) at 0pm PST! Spots are limited and you don’t wanna miss this! Visit their page to sign up! 🎭      	{'place_id': '3b77caf94bfc81fe'}
464909482	2021-01-04T20:36:36.000Z	1346193835706077184	 And he’s doing it ahead of Trump’s visit to GA tonight where you know he was going to lay out his claims, but Stirling has beaten him to the punch.	{'place_id': '3b77caf94bfc81fe'}
15118889	2021-01-04T20:34:57.000Z	1346193422684540929	His family tried to let him stay w them, but he gets paranoid and violent. He needs professional help. So they visit him on the streets— but helping him may disqualify him from conservatorship, bc he’s no longer considered “gravely disabled” since he’s being fed & clothed. 	{'place_id': 'e1e35d357ceefa52'}
428556155	2021-01-04T20:30:32.000Z	1346192308895563776	Here we are in January 0 and the pandemic is in full swing. Because the time of my departing flight he changed,  offered me a travel credit. The credit was the full value of what I had paid so far for my ticket, $0 USD.	{'place_id': '3b77caf94bfc81fe'}
46522809	2021-01-04T20:24:13.000Z	1346190721020170240	The M.A. in Theological Studies is for those who want to learn to think biblically and theologically. Visit  to find out more. 	{'place_id': '9e42709040fafdb7'}
3250914054	2021-01-04T20:22:51.000Z	1346190378550976512	Here’s wishing everyone smooth roads in 0! Happy New Year 🥳🥳🥳                  	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}}
1624561837	2021-01-04T20:22:27.000Z	1346190277564764161	 i’m only here for 0 mins it’s a short turn then i fly to dallas 😔 i’ll be moving here soon tho😪	{'place_id': '3b77caf94bfc81fe'}
1191498257051963393	2021-01-04T20:11:43.000Z	1346187574310621184	La niggas need to GET OUT OF LA and TRAVEL and NETWORK with out of state industry mfs if they wanna make it.	{'place_id': '3b77caf94bfc81fe'}
525589542	2021-01-04T19:23:03.000Z	1346175326028611585	When travel reopens in 0 🏴Credit: Saaim Ahmed 	{'place_id': '3b77caf94bfc81fe'}
1087339212834144257	2021-01-04T18:40:23.000Z	1346164590975938560	 Dayummm. Hot stud! Woof. I’d visit that when I go back on my trips back home to Detroit! 😉	{'place_id': '01c060cf466c6ce3'}
473384312	2021-01-04T18:27:44.000Z	1346161407524368384	  i’m glad people revealing themselves... i’ve confronted & unfollowed a few people after they displaying selfish behavior. -especially those visiting retail / travel / hospitality industries .... practically holding workers hostage ... showing ZERO solidarity w/worker struggle.	{'place_id': '3b77caf94bfc81fe'}
21704373	2021-01-04T17:17:41.000Z	1346143779464437766	 **. . . Travel for work. Out of hotel rooms or on set, isolated from everyone else.	{'place_id': '3b77caf94bfc81fe'}
21704373	2021-01-04T17:16:30.000Z	1346143478829387776	 I travel with mine, so I keep the boxes so I can pack them better. I've got 0 monitor boxes I travel with now too. . . They take up WAY too much space, but I don't know any better affordable options.	{'place_id': '3b77caf94bfc81fe'}
44420932	2021-01-04T16:39:48.000Z	1346134245912154119	   Yes. When it’s safe to travel.	{'place_id': '3b77caf94bfc81fe'}
12762142	2021-01-04T16:36:58.000Z	1346133532360335360	Close non-essential retail (w/ pay), shut down production in SoCal (w/ pay), cancel rent, limit travel to & fr SoCal airports. Give the county’s brown & Black working people a chance. Penalize TF out of people throwing huge parties & redistribute to frontline workers. 	{'place_id': '3b77caf94bfc81fe'}
1139439638815203328	2021-01-04T16:31:26.000Z	1346132137427177474	A new drone capture of the DTLA skyline has been added to our RedBubble account.Visit .              	{'place_id': '3b77caf94bfc81fe'}
1242369955	2021-01-04T14:48:06.000Z	1346106133476360200	Sprawl saved SoCal. No wait sprawl doomed SoCal. Please whatever just let us analyze SoCal like it’s a beach boys song and don’t make us think critically about what SoCal land use and travel patterns actually look like.	{'place_id': '59105f0e84773bdd'}
1078058293	2021-01-04T11:09:57.000Z	1346051235284074504	My argument for saying information can travel faster than light is based on semantics. Information can exist in several forms: as electrons, 0 and 0, as light, qubits, 0, 0, and in between and also, as I'm now explaining, as spacetime, WHICH CAN TRAVEL FASTER THAN LIGHT ! Usable?	{'place_id': 'dd9ada4135bc9668'}
2551082766	2021-01-04T10:53:46.000Z	1346047161813749762	I just want someone to travel with🥺	{'place_id': 'd71cc91cb651e322'}
1078058293	2021-01-04T10:11:15.000Z	1346036464065282048	The way it is shown, two electrons both travel towards and away from the nucleus alternatively. But according to Heisenburg's uncertainty principle, since the position and velocity of the electron can't be known with certainty, if I know its velocity or momentum, I don't know its	{'place_id': 'dd9ada4135bc9668'}
24791186	2021-01-04T09:46:01.000Z	1346030111166844933	Visit our page: 	{'place_id': '3b77caf94bfc81fe'}
198420647	2021-01-04T09:30:12.000Z	1346026131632230400	Eh, you can if you’re doing “essential” travel 	{'place_id': '3b77caf94bfc81fe'}
307909290	2021-01-04T09:17:07.000Z	1346022841376858112	 come visit me next month when Im settled into my new apartment 🤩	{'place_id': '741e9df4d2522275'}
24266179	2021-01-04T08:18:26.000Z	1346008071999352833	  It’s the back catalogue of a lot of these networks that don’t air anymore.   They also have Discovery plus originals.  One of them is a international travel competition show that you can’t fly.  I haven’t gone through it all yet.	{'place_id': '641cdaa7992c949e'}
24266179	2021-01-04T08:11:16.000Z	1346006267056148485	  Travel Channel, Food Network, Cooking Channel, Discovery and lots more.  It’s all networks owned by Discovery.	{'place_id': '641cdaa7992c949e'}
31128478	2021-01-04T07:51:53.000Z	1346001391584567296	 Come visit me	{'place_id': '1927193c57f35d51'}
727772990973325312	2021-01-04T07:30:35.000Z	1345996029380886529	Tired of just getting by? Bored with your job? Afraid of cutbacks? It's time to dream again! Please visit my website to email me your contact information. I will respond to all emails within 0 hours.   	{'place_id': '56909099a1d44057'}
1052250856316231680	2021-01-04T07:18:05.000Z	1345992884739141632	 What planet will you visit?	{'place_id': '01c060cf466c6ce3'}
1166468627211534336	2021-01-04T07:15:44.000Z	1345992292918648832	it’s so funny the way my friends react when I tell them I don’t manifest love lol all I manifest is money , career opportunities , and travel. I’m a hopeless romantic but if it wants to come to me it will.. if not I’ve always been independent 💅🏼	{'place_id': '3b77caf94bfc81fe'}
20118678	2021-01-04T06:58:42.000Z	1345988007619248129	I love watching travel shows with  and we plan our trip like we are going tomorrow.	{'place_id': '7b2a70199c4d7b6d'}
42633389	2021-01-04T06:31:41.000Z	1345981207503273984	  GA is nice to visit but too slow, old fashioned and Southern for me. If I couldn't live in CA, I would look at CO or just move back to NY state.	{'place_id': 'fb76b3aa366004c9'}
1212541739027718146	2021-01-04T06:31:08.000Z	1345981066583031809	Started sending them out to my prison galfriends & over the years, included more visit pix until the yr my ex-bf got out in 0. But this yr, it suddenly hit me 0 do these again, but better bc they would b professional pix of me in my wholesome, confident, badass self...(0/0)	{'place_id': '0c2e6999105f8070'}
1212541739027718146	2021-01-04T06:31:07.000Z	1345981065555415040	For real tho, I am in love w/every single thing about this project. I started doing these Xmas 0 after I had my first set of visit pix after my former boyfriend was sent upstate cuz we couldn't do visit pix in county jail the 0 years prior. (0/0)	{'place_id': '0c2e6999105f8070'}
397765204	2021-01-04T06:05:08.000Z	1345974523368144896	Ahhh my loves are going to come visit me 🥺💞Lol I miss everyone so much oh my goodness they loveee meeee 😌💞	{'place_id': '1193edda55d6fa3d'}
66475984	2021-01-04T05:44:28.000Z	1345969324289265665	0/ let music, art, friendship, and hopefully soon, travel bring us together this year.	{'place_id': '1927193c57f35d51'}
1237851018131464193	2021-01-04T05:12:32.000Z	1345961287700733952	 What a terrible place to visit. Pro fascism pro Trump for no rational reason.	{'place_id': '1927193c57f35d51'}
707840030	2021-01-04T04:46:11.000Z	1345954658456485889	With over 0,0 restaurants, Los Angeles has more than New York City. Take a listen to our “Best of” CivitasLA episode and discover  to put on your places to visit in 0.PC: Malibu Chamber   	{'place_id': '3b77caf94bfc81fe'}
42329774	2021-01-04T04:40:06.000Z	1345953127757828096	 Omg I literally want to fly to Virginia and be ur mom!!!	{'place_id': '1927193c57f35d51'}
256109672	2021-01-04T04:09:26.000Z	1345945408753680384	❤️🎨💋 New Year. New You. New TAG.We’ve got a stellar 0   &  lineup, and we hope you’ll visit our  (virtually or in real life). Looking forward!❌⭕️ TAG    	{'place_id': '3b77caf94bfc81fe'}
210188524	2021-01-04T04:03:02.000Z	1345943798506016772	Some pictures of heron from our visit to the Sepulveda Basin Wildlife Reserve.      @ Sepulveda Basin Wildlife Reserve 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.47290682, 34.17971004]}}
210188524	2021-01-04T03:36:56.000Z	1345937231303864322	Some pictures of White Pelican from our visit to the Sepulveda Basin Wildlife Reserve.     @ Sepulveda Basin Wildlife Reserve 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.47290682, 34.17971004]}}
1876179661	2021-01-04T02:59:56.000Z	1345927919814770688	Our Customers got an early visit from the 0 Kings/Magi   @ Savory Roads Catering & Personal Chef Services 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.46009, 34.18896]}}
1310669783839375360	2021-01-04T00:56:48.000Z	1345896931650723840	     share where u r 0night so I can perform miracles. I can't travel w/ people under influence of illegal subs for me turn sober in front of u all coz they'll be so sober, clean & young by the time we get where u want to see miracles.	{'place_id': '3b77caf94bfc81fe'}
3664147513	2021-01-04T00:51:41.000Z	1345895645073133570	   It’s not so much bro g crammed together in the plane -it’s the lack of social distancing g from being dropped off until you land-there is no social distancing at all with airline travel	{'place_id': '59612bd882018c51'}
19318396	2021-01-04T00:19:56.000Z	1345887652340408320	PREDESTINATION.  Podcast will start at 0PM EST/0PM PST.Download the app by clicking the link for Android: …iOS: You can also visit,    	{'place_id': '3b77caf94bfc81fe'}
19318396	2021-01-04T00:17:35.000Z	1345887061883011072	 Podcast will start at 0PM EST/0PM PST.Download the app in the Appstore & Google Playstore or simply click the link belowAndroid: …iOS: You can also visit,    	{'place_id': '3b77caf94bfc81fe'}
23722533	2021-01-05T23:33:05.000Z	1346600638772252672	I wanna buy an   when I’m older and just drive around to different cities or states! Oh and I’d also like to fill it with some puppies to travel around with me! 	{'place_id': '2feb76248fd9c581'}
707840030	2021-01-05T23:17:10.000Z	1346596631014117377	Are you aware of the other realm where social distancing and masking up is non existent? You just have to play grand theft auto and visit Hookies!   📷  	{'place_id': '3b77caf94bfc81fe'}
201862527	2021-01-05T23:13:47.000Z	1346595779855540225	We are FILLED with love & gratitude for all of you who donated to BGCM & our Annual Toy Drive this holiday season. THANK YOU for supporting our Club, youth, and our greater community. Learn more about our efforts & community resources, visit  	{'place_id': '65eb9ee22cdeb7a8'}
29306743	2021-01-05T22:29:53.000Z	1346584733451395072	Did you know TPD works with federal partners to catch criminals?•Today, members of the  paid us a visit in recognition of our partnership & for being one of their largest law enforcement partners in digital forensics. 🇺🇸 	{'place_id': 'c1e1a49e92ce1ba0'}
15748209	2021-01-05T22:08:59.000Z	1346579472418410496	The latest LA COVID figures represent a quintupling from Nov 0st. Bear in mind the US has not only had Christmas gatherings, but prior to that, the travel and family gatherings of Thanksgiving which is huge here.	{'place_id': '3b77caf94bfc81fe'}
57805365	2021-01-05T21:53:00.000Z	1346575450781302784	 For more information on the ways we can help you establish a music career you are welcome to visit our official website  or contact the office at info	{'place_id': '3b77caf94bfc81fe'}
57805365	2021-01-05T21:52:50.000Z	1346575410310520832	 For more information on the ways we can help you establish a music career you are welcome to visit our official website  or contact the office at info	{'place_id': '3b77caf94bfc81fe'}
57805365	2021-01-05T21:52:31.000Z	1346575329620422657	 For more information on the ways we can help you establish a music career you are welcome to visit our official website  or contact the office at info	{'place_id': '3b77caf94bfc81fe'}
57805365	2021-01-05T21:51:24.000Z	1346575049805840385	 For more information on the ways we can help you establish a music career you are welcome to visit our official website  or contact the office at info	{'place_id': '3b77caf94bfc81fe'}
15838427	2021-01-05T21:32:43.000Z	1346570347940757504	Opthomoligist said the eye looks better overall.  No more active bleeding so no need.for laser surgery. Some.residual blood floating around so did another injection to clean that out. Otherwise good visit. Checkup in 0 months. Now.a nap.	{'place_id': '3b77caf94bfc81fe'}
43720958	2021-01-05T21:25:54.000Z	1346568633053376512	 People are flying... devoting their precious time to support trump.... while Biden doesn’t even have an audience and much more no one will travel for him to spend tome and money... and somehow he won the election!	{'place_id': '3b77caf94bfc81fe'}
191162883	2021-01-05T21:20:30.000Z	1346567274841292800	Growing up, I couldn’t wait to get the hell out of there, yet I was homesick as soon as I crossed the state line. That was 0 years ago. But no matter how far I travel, the dirt under my fingernails will always be Kentucky dirt. Thank you,  for reminding me. 	{'place_id': 'b0b79caecef59fb5'}
1245256638082117632	2021-01-05T21:17:10.000Z	1346566435946991616	Need a place to watch all of my covers?  ⭐️ Visit my website to view every single one! 🎹🎬🎙Click the link below! • • • • •          	{'place_id': '27f5da73dd83395c'}
830848457598390272	2021-01-05T21:13:31.000Z	1346565514110255104	If anyone wants to visit me at work for free drinks I am not opposed today	{'place_id': '3b77caf94bfc81fe'}
2266492100	2021-01-05T21:01:16.000Z	1346562432173441024	 Visit me boss bring legos	{'place_id': '3b77caf94bfc81fe'}
3141180860	2021-01-05T20:54:39.000Z	1346560767428972544	parents just sent me old photos of a disney visit circa 0what's the oldest photo you have in the parks? 📸 	{'place_id': 'b0b79caecef59fb5'}
43802582	2021-01-05T20:53:47.000Z	1346560550579277824	 Guatemala is hella beautiful! There’s lot of good places to visit	{'place_id': '3b77caf94bfc81fe'}
455361513	2021-01-05T20:38:22.000Z	1346556669417852928	A liminal space I’ll for sure visit in my dreams for the rest of my life 	{'place_id': 'b0b79caecef59fb5'}
88117116	2021-01-05T20:29:57.000Z	1346554549822058496	Yet people still think it’s okay to travel out of state and take trips like nothing is happening. 	{'place_id': '67571a7baaa5906b'}
25921744	2021-01-05T19:45:29.000Z	1346543360727678976	  Then you can stay home with the kids while B and I travel the world!	{'place_id': 'f0592a72d560435a'}
204133956	2021-01-05T19:00:15.000Z	1346531976254087169	I just found the cutest yurt in Canada that I need to visit asap	{'place_id': 'c2ad98c80a97adde'}
877714628721102849	2021-01-05T18:52:17.000Z	1346529973109207041	It’s time to fill up for the week. .Swing by this week for all favorites to-go or visit our website to have your beer delivered..Open Mon-Fri: 0pm-0pmSat & Sun: 0pm-0pm @ Lincoln Beer Company 	{'place_id': 'b0b79caecef59fb5', 'coordinates': {'type': 'Point', 'coordinates': [-118.34686, 34.2059799]}}
158893902	2021-01-05T18:08:52.000Z	1346519045898555392	To learn more and support our relaunch of these TWO historic L.A. film hubs, DM us anytime or visit  We love you L.A., stay safe!	{'place_id': '3b77caf94bfc81fe'}
156343468	2021-01-05T18:05:44.000Z	1346518257633693696	 You don’t watch enough Paranormal Travel Channel and it shows 	{'place_id': '2feb76248fd9c581'}
1032810922576945153	2021-01-05T18:02:18.000Z	1346517394924183553	Where we headed when the streets open up? Where do you want  to visit for a run.. 👀 	{'place_id': '3b77caf94bfc81fe'}
196740371	2021-01-05T18:00:46.000Z	1346517008981000193	  0/0 Chris here’s the detail; not to note you as it was “for me” but; - I wanted to live a very urban, walkable life. I Wanted to be free to travel on my terms, so I could be available to spend quality time w/my adult daughter wherever she lived....	{'place_id': '3b77caf94bfc81fe'}
356755443	2021-01-05T17:41:02.000Z	1346512043126390787	Fiddl'n with my lighter while tryn to reheat the morning coffee. Waiting for new bike travel bag through amazon prime for my E-Bike     	{'place_id': '01c060cf466c6ce3'}
61261275	2021-01-05T17:30:20.000Z	1346509350014132224	 Please send us a DM with your contact info and citation number. We’ll get someone from out team to follow up. Note that early pay discount applies only for certain types of citations. For more info visit 	{'place_id': '3b77caf94bfc81fe'}
972843829702176769	2021-01-05T17:27:01.000Z	1346508513569247234	Don’t get me wrong, I’m only 0 & will never stop being that thangggg, it’s in my dna lol but nowwwww, i just only wanna be bothered with my loved ones, get cute & travel w/ my babies.	{'place_id': '3b77caf94bfc81fe'}
58129900	2021-01-05T17:19:20.000Z	1346506582352220167	"This is the last photo I took of him when he came to visit dad on his bday. Came straight from LV. I told him ""at least we were able to hang out for your bday"" and bought us pizza. "	{'place_id': '3b77caf94bfc81fe'}
1148790977064140800	2021-01-05T17:14:19.000Z	1346505316708433921	Visit my website and sign up for my mailing list 	{'place_id': 'd07feb9e5b1ce37c'}
19368975	2021-01-05T17:00:06.000Z	1346501742276407296	Every morning someone wakes up and will not make it to the next day, unknowingly saying their last I love yous, having already shared their last hug and kiss. Some will never visit Disneyland again. Just wanting to give you a relatable example, no more magic kingdom.	{'place_id': '3b77caf94bfc81fe'}
228288705	2021-01-05T16:57:01.000Z	1346500967106187265	so according to my reading my lady is a boss who loves to travel and people are intimidated by her presence.perfect 😈🤝	{'place_id': '3b77caf94bfc81fe'}
1133030523733827588	2021-01-05T16:18:45.000Z	1346491334320816128	 Uh oh I’ve seen this before! 👀 If you travel to some mysterious castle looking thing just run! Mewtwo be up to no good!	{'place_id': 'd71cc91cb651e322'}
2234760798	2021-01-05T16:12:26.000Z	1346489744243363847	Scotland says “no” to Trump’s reported upcoming visit. First Minister Sturgeon, who has put Scotland on lockdown, says “coming to play golf is not what I would consider to be an essential purpose”. 	{'place_id': '3b77caf94bfc81fe'}
2914145754	2021-01-05T15:37:08.000Z	1346480859973472260	🚨🚨”Trend City Radio”  Recap & Highlights with iTsDjAnt!🎙🎼🔥👉👉 .Featured Artists 👉👉  ..❗️❗️For more clips visit our YouTube channel: .. 	{'place_id': '3b77caf94bfc81fe'}
80493036	2021-01-05T15:23:31.000Z	1346477433533317120	Let’s be real. There is no way the manadatory travel quarantine for LA can be regulated.	{'place_id': '1193edda55d6fa3d'}
77928477	2021-01-05T14:10:59.000Z	1346459183302860800	Releasing the “All Night Long” by Blake Banks Music Video I directed later today. Subscribe on YouTube to join the premier or visit  this afternoon to tune in 👀 I know you will all enjoy it so get off your ass & boogie 💃🏼🕺🏼 	{'place_id': '3b77caf94bfc81fe'}
860923935583379457	2021-01-05T13:12:00.000Z	1346444335705800705	 All you need to know about China/CCP/murderer scum dictator Xi is they intentionally released their Wuhan Virus upon the World/stopped travel/Wuhan to rest of China/allowed travel/Wuhan to rest of World. China owes reparations to rest of World. Xi must be put on trial at Hague	{'place_id': '59612bd882018c51'}
632520194	2021-01-05T07:49:34.000Z	1346363196047724545	 Visit. Stay for two weeks. Whatevvvvs.	{'place_id': '3b77caf94bfc81fe'}
993010199957913602	2021-01-05T07:02:05.000Z	1346351244642635776	 Also I don’t seem to get it if I fast travel to a harbor.	{'place_id': '174309ec90de94d0'}
43802582	2021-01-05T06:55:33.000Z	1346349600471306240	Can’t wait to visit Guatemala after the panasonic 😍🇬🇹 	{'place_id': '3b77caf94bfc81fe'}
310982402	2021-01-05T06:44:52.000Z	1346346910429237249	 The amount of celebrities and influencers traveling right now is ridiculous. They literally “influence” people to not give a fuck and go party or get on plane and travel themselves	{'place_id': '20ba6fb3b1ee82da'}
993010199957913602	2021-01-05T06:38:41.000Z	1346345357618237440	 That what does it? I only did a little bit of it a few days ago and then yesterday/tonight it started doing this. I thought it was just Eivor getting travel-weary or something.	{'place_id': '174309ec90de94d0'}
993010199957913602	2021-01-05T06:25:33.000Z	1346342051227422720	So lately when I play AC: Valhalla every time I load in a save file or fast travel a bit, I load in drunk...?	{'place_id': '174309ec90de94d0'}
17704826	2021-01-05T06:17:27.000Z	1346340012632096768	The ban in leisure travel (even to local hotels/cabins) here in LA is really tough, I gotta say. No relief valve. 	{'place_id': '3b77caf94bfc81fe'}
2402131188	2021-01-05T06:00:16.000Z	1346335687142907907	Self quarantined so I could go to my photoshoot, drop this new collection, fly to NY & Miami to design.	{'place_id': '1927193c57f35d51'}
1296227273272471553	2021-01-05T05:40:18.000Z	1346330665533329409	  Well goddamn, I needa visit	{'place_id': '0c2e6999105f8070'}
49347434	2021-01-05T05:22:18.000Z	1346326132203745280	 Socialism is about the controlling and repressing the individual by an all powerful government. Right to defend yourself — gone! The right to pray, and to believe in God - gone! And inalienable rights, freedom, free speech, travel, own your own business and property — gone!	{'place_id': '3134f9d2892d2685'}
995480511337218048	2021-01-05T05:05:12.000Z	1346321831309922304	Pre Cvd Days                    ó   	{'place_id': '3b77caf94bfc81fe'}
904736644133150720	2021-01-05T04:49:21.000Z	1346317839850819584	 Ha!😀But wait! Who knows, maybe a ghost of Christmas Future🎅will visit Pence in his sleep tonight- showing the detrimental consequences of his kissing Trump’s ass this one last time - & just maybe Pence will realize that he needs to ‘JUST SAY NO!’ to Trump🙃	{'place_id': '3b77caf94bfc81fe'}
162492285	2021-01-05T04:32:56.000Z	1346313711741403136	 Visit my youngest niece for the first time. Travel for work. Go to a nice restaurant (that allows dogs) with my wife and pup. Hang out on the beach. Hang out with friends.	{'place_id': '01c060cf466c6ce3'}
49516492	2021-01-05T04:03:43.000Z	1346306355762589696	 I’m so confused you want me to visit and steam off my best farts?	{'place_id': '3b77caf94bfc81fe'}
996224561854074885	2021-01-05T03:37:58.000Z	1346299879283335168	Can’t decide where to travel next 😡 Florida for Super Bowl weekend sounds nice but fuck Florida 🤣	{'place_id': '67571a7baaa5906b'}
