"username","score"
"test",0
"louiselnelson91",-2.10866459211682
"Neishaisbored",-0.791762423564911
"SimoneUtecht",-1.45392344537706
"xR0EE",-1.71364483258308
"djlk",-0.553666207465751
"StefMayhem",-1.25359319741903
"Sphiwe_nens",-1.37333859937007
"ThatGuySB",-0.171336245115288
"JPBGerald",-1.47288383975171
"saribethrose",-1.71881805512022
"MichaelMillis9",1.26198167389509
"cassidy_dan",1.71049814451977
"JayJurden",-1.62431107269412
"Twinkbig9",-1.12945549518604
"TeriTynes",-1.44241382207712
"thoughtfulwonk",-1.5968845029739
"LyleMultimedia",-1.24620612144692
"MarkTreyger718",-0.283062947121013
"silenceonthelam",0.69806275227492
"Peep661",1.32993579701305
"billydeee_",0.601372681554807
"kaitduffy",0.00257848787400126
"fdrcougars",0.546190609902418
"joekornik",-0.641824226905438
"Amari_Lombardi",-2.32257088197872
"WritersMonkey",-1.16760255852757
"lek1982",-0.16602461852289
"RonColeman",1.76237825469359
"CastlehillGil",0.838289598056077
"bob_atkinson",-1.44381246312254
"LGallegos34",-1.08566145470486
"Helen_Highly",-2.00603993797753
"betrott",-1.49629440855993
"nuttingtutorial",0.201155896670594
"fhsnyc",0.935448763711666
"roslynheightsny",0.674860644376045
"ycinnewyork",1.00399611680337
"Wes_B_Leno",-0.859125187077682
"iAmNoms_",-1.78461546961355
"L_Skrubby05",-0.316038348198658
"godsfavoriteeee",-1.5350386450661
"JaimeJame2",-1.64256251668118
"fosterhood",-2.35955300389627
"JetplaneJAY",0.482614664204243
"TheFakeAbeBeame",-1.31934347042637
"DJChocolate_RB",0.230253818230874
"Cha_GotCha11",-1.63145374160879
"BNHolmdel",-1.02692134544025
"ElGatoDeFelix",-0.774444933349126
"lapham_katie",-2.01796225251971
"alcameau",0.558663967360126
"yudeckiel",1.17588171527293
"CityMDline",-1.2715453941829
"SamPaulDanko",-2.04899091670415
"AsherHBaron",-0.408210522642285
"SOSofNewYork",-2.29026776831582
"OrchidbThomas",0.00669099587540171
"MsDowdSci",-1.56127572848194
"DomAesthetics",0.649000561516057
"DrDiva82",-2.31385474796337
"delusionalant",-0.542530625338252
"xLuaithx",-0.734915755458404
"alvarofrodas",-1.84653946476369
"becfeast",-0.447682190138877
"tomcsheppard",-1.88795740999104
"Jerry12Perez",0.376986093401602
"genelaw03",-1.19832288468391
"RoadRunnerGee",0.348027055662612
"Dave_in_718",1.46684150124609
"DCLongIslander",1.38607111373743
"DaninCarteret",1.36281967356485
"Brittney_Wetzel",-1.3517837317399
"unclejee44",-1.69542321886417
"HenryRosoff",0.246967555691286
"SquarePegDem",1.09748730418251
"RebeccaGNews",-0.493890384816337
"OGormain",1.28616343112874
"ShawnGarcia_NYC",-1.65183030614501
"xkevinhernandez",-0.211895434627436
