"username","score"
"test",0
"Bronxborn365",-1.36668165728785
"DrFraniece",0.32534855971247
"WithChanceof",1.00220046505104
"SuckaFreeMal",-0.0721123631376924
"Starfishhouse1",-1.85537534914793
"Louis_So",-2.31430628683679
"lcorbieee",-1.82073543319397
"arabellasmells",-1.27921407936165
"SimoneUtecht",-1.60322576913872
"SinatraShotcha",-1.51262622800234
"keepnupwitce_",-1.32815305391697
"henriettagomes",-0.031916491783551
"RunningSoprano",-1.53334954819134
"iWantThoseKicks",0.659076311030024
"ozymegdias",-1.49540429916225
"jamesspector",-0.756684772845744
"pqpits",0.253480991667301
"botticellibimbo",-0.362250186932855
"NaomiPenaNYC",-1.21529090902425
"Chapsstick",-1.66184274325869
"brendan524",-0.293285635774298
"StefMayhem",-1.2131268700112
"monicabyrne13",-1.117138945702
"JaroG4",-1.14081926311125
"maminature30",0.0497522941015144
"CPCJuiceBox",-1.65403269325078
"petergfan57",-1.62297653571317
"NaveedAJamali",0.226923336576027
"morganfmckay",1.0329441128325
"ugotnojamzrm",0.549403540930392
"BossKarrot",-1.31714337046289
"saribethrose",-1.76818817536668
"Damntokyo_",0.456810565207311
"LimitedRunJames",-1.29534861150197
"bobomac2",-0.919929815698468
"GodkingQ",-0.782035424625064
"charles__tyler",-1.5786275022303
"najeimanii",-1.42844832287714
"JayJurden",-1.58976881489009
"greggweiss",-1.61663675291456
"AllanPandaring",-1.51263490225833
"a_funkiejoe",-1.27256405422251
"TheAlexEParker",-0.958373392787914
"smokeinpeaceUSA",-1.41221201602695
"DFlex2123",0.556697579794198
"Peep661",1.43254187437186
"rafat",-0.954201399978559
"swalek",0.146484184126117
"MissKeliam",-1.55406302520572
"AmeliousW",-1.65516327112777
"Alex_Friedman31",0.244620510505552
"doubleohstatus",-1.73663033847387
"ReBootSAMURAI",-1.35026700839806
"tyliquemusic",-0.422289975962361
"1ststoryCHIBOT",-0.686631951797652
"dmkoffler",-1.27338428267866
"THEEJoeMess",0.97052025678333
"ashwindeshmukh",-1.57736221883183
"_swechhhaa",-1.90049360853389
"WritersMonkey",-1.09265123144291
"JoannIvaldi",1.72741266934532
"devfig15",2.31587917908179
"DeanPNHalkitis",0.0586189703982732
"ogbonna_collin",-1.4341169808956
"blackgirlworldt",-2.40936154759276
"NoVMandateNYC",1.90722044565048
"philritz1",-1.24160077480041
"Ziggyzogy",1.44193129847957
"roslynheightsny",0.786668972657967
"JORGEROLANDIN",-0.0398777222198413
"Julio_PenaBK",-1.59981341019344
"TurexBaldwin",-2.00021976812725
"RoopaMPH",-1.40391312595333
"SpadesKingAnt",-1.60385634103281
"NejyarE",-1.38865282647243
"ycinnewyork",0.992022721004565
"Wes_B_Leno",-0.863199040741226
"Hoodrich_icey",1.32236333232515
"KissMyBlackAsh_",-0.804536281639464
"parkinson_scott",-1.47855524297359
"l1brarian1",-0.335595478165075
"NYCsporty",1.60834519262331
"alissaax3",-1.63140668228142
"jessunee",-2.10159336246224
"JaimeJame2",-1.63239759092585
"CRyanSports",-0.52382391682189
"BaileyCarlin",-1.09871085049567
"LillySimon",-0.700917168920342
"tammyrosescott",-1.53958299828186
"TheFakeAbeBeame",-1.29989104198201
"charlieINtheBX",0.0482158491746277
"Commonless_ty",-0.931049664889117
"BrianBenjaminNY",-2.29417703853655
"Starboi4lifexx2",0.830836609069477
"SimoneabIe",-2.11720193638089
"mcelwainYo",0.410269157244588
"thehazelbelle",-1.43920153519306
"SavageNtheBox",-1.61267683853701
"AQUAMAN_82",0.73382847904114
"PaulKrikler",-0.906821637520899
"J1SInc",1.00901077450242
"RobertG37939500",0.231778207748422
"_OneTake_Ceo",-0.420994047244059
"RalphLaurenSean",0.456582775151124
"Mezikenyc",0.518600701806397
"D868wilson",-0.260197270138452
"bjgregory1",-1.82194063350507
"utopnia",-0.276874747314102
"rurounichan_cos",-0.742979762417885
"GlowIchi",-Inf
"becfeast",-0.400771305730858
"iheartDaja",0.210198746782372
"plastiklonghorn",-0.469120310082686
"johndshabe",-0.360160787375383
"emilybernay",-0.16901026897662
"bRoccoo",0.460248594611511
"Swallowmynuttt",0.781953916211489
"peteywengs",1.61440549910733
"Spaciouschad",-2.32379598112631
"theonlyjmvx",-1.67651804938821
"RomarioRickettz",-1.73331863390677
"m1khaela",-1.61114830265695
"sactownbound",0.267251082735228
"Refone10",-1.91499509937809
"MMLunlimited",-1.84161879947196
"southsider4",-2.04670528662837
"MR212dr",1.73513485690717
"coachNicodemo",-0.490409977692264
"JadeLove21__",-1.19611273118874
"ydanis",-1.37269357821543
"asoks718",-0.775734237679894
"bjorn6",-1.34962692045717
"CCGAlton",1.85397412423319
"jnlgame",-1.84742401294883
"BigWos",-2.06545517437989
"roxieeflores",-1.63412560772854
"sh3ffb",0.726548609831924
"FaMeDeLaFleur",-1.31972889094966
"RamonYunes",0.610237644263375
"brianhasfun",-1.43505673841004
"OswaldFeliz",-1.50259661566719
"stylebytina923",-1.44372050656767
"xR0EE",-1.76545194605994
"corimurray",-1.26177288367169
"Jillfrmdablock",0.290039804411817
"KristenAyanah",-0.832961391328517
"TruthBTLDViaud",-2.37784776217902
"georgehahn",-1.25127772394307
"MrSloaneRanger",-2.00307544332515
"bliv94",-1.69208335064201
"britshaniece",0.226331069569161
"think_katierass",0.499225439180839
"xanderpolitics",1.20516319422465
"OGormain",1.33401715698799
"anubisbrutus",-1.75138473019474
"MikeTRose",-1.44190015304956
"IAmTheB0SCHMAN",0.296555391927394
"champagneyonnie",-0.597898460836738
"carls_007",-1.90374124041311
"Sebtravels175",-1.35234733511223
"TheEliKlein",1.18086646746221
"OmariTheRebel",-0.786318864892989
"sam_oshins",-1.08814419108822
"GGmadeit",-1.69405891663477
"sethtravis",-0.216988946574148
"pellechs",-1.57941830460792
"lasalllla",-1.3109458226494
"idontklare",-1.34704400171371
"harharbinks",-1.38534055758002
"IamJavone",1.36754963470025
"_MattMelvin",1.24877380751073
"dabigATranMD",-1.87912864273069
"NKC2228",-2.03993858197507
"acrognali",0.306930536968417
"EKay0627",0.697294334474643
"liboness",-0.462892298121414
"ACPCool",-2.06533628014026
"UBBULLS1",-2.26734348158004
"NeverNotBlack",-2.04630945544705
"GanjaBootz",-2.35493000062946
"jerrydelorenzo",0.405821999497183
"_Kinky_Kisses",-0.391761516613561
"ChristianBalb15",-2.36795945273552
"EvanDerekThomas",-1.47515638724507
"VickiMc33623756",1.3999527718562
"brooklyncoolkat",0.141059855641599
"ForCaribbean",-1.46269165917576
"sabiotrix",0.320212984912964
"alexmariesims",1.23352957967088
"delusionalant",-0.523922443725941
"BSwithChris",-1.21477598368872
"PDuthel",-0.0812838279130114
"_Neekss",-1.39719301869706
"itz_j0s3",-1.38234526065654
"Balbazz",-0.346343057328341
"TheSeaFarmer",-1.24706913258113
"PoorSenator",0.787628889573679
"ChaseThomason",1.06472715766775
"CatchGifUCan",-1.11588829094232
"bsebti",1.03107282127779
"henrylmcnamara",0.819120414939071
"RobNYrican",-0.522953942350329
"wdeuce",-1.33359617457072
"urban_achieving",-1.59388656675266
"reignerengoaway",0.47222061698756
"MotiAnkari",1.18288807180379
"dhuman",-0.578872863057074
"R_E_B_E_L_",0.734909418475447
"CoachKashawn",-0.286371503743605
"AndythePandy_",-0.343985791758694
"GhastEald",-1.21886576481001
"CrawfordComedy",-0.854168612411115
"dhaber",0.108012588131603
"DigitalGodess",0.823957719180163
"JAalster",0.598057386253063
"akirk59",0.615521281597789
"cynthia4nyc",-1.78650619388513
"LGoonerHoward",0.352371667735114
"allsenseaside",0.639848208858101
"DavidSchantz",-Inf
"Pudgemental",-1.82638931742351
"BwaySHO",-1.42466505045024
"talamobley",-1.02837330642497
"Omar11423",0.617231623678814
"notfinnalink",-0.443315401597007
"michaellondra",-1.68564028871446
"DonDeanX",-0.0681675556343747
"SLVTLVSTPPP",-0.584731279621309
"LadySta48470651",-0.638993091937551
"glennmc67",0.0803384083121882
"camiloamz",-0.609856428997342
"LuxEm212",1.86214287386994
"Shlomo73",1.57463441434127
"DrBetofMDPhD",-0.534758181798703
"carlinyourbutt",-2.30807194618059
"stevie_legend",-1.396622625442
"MisterPatrick1",1.43976735104873
"JapanThis",-2.45978212845069
"AudemarsDaKing",0.835392031931992
"KarlitoP",-0.191500566463692
"Ed_Coppola",1.37313378891278
"refinedSMARTS",0.0692227701240593
"ExMarchese",1.24757897318469
"BethEvangeliste",0.879214793388013
