"username","score"
"test",0
"jvssrvylenex3",-1.58632579474787
"mikeycook_",-1.79263648073082
"baseballdanilu",-1.24801470149092
"THATDUNBUD",0.513475259677105
"helovesme246",0.897611618049576
"Lifegamespink",-0.17570651767094
"jcampa_20",0.510760900409906
"Maya52114447",1.39709294761152
"Joeywood2",-1.62213978801272
"tentwentysixpm",-1.0248463336718
"cocoburbank",-0.59471891964377
"ALTMONEYFUND",1.35435901513915
"itsrichhh",0.448218981128368
"Theaologies",0.832371049030062
"jay_ammon",1.01372993915142
"OrvinJames",1.1510501590838
"Lucas_a_wiggins",0.704981162615476
"seth_shap",0.17883012085125
"missmeliii",-1.68804902848899
"theresa57",-1.35692061967509
"IamKing_RL",0.168540799315406
"GussieMiller",0.694969869998397
"Ruue42",-1.0940950776778
"JoeHernandezVO",-0.160304242161816
"trueseanpai",-0.604140482680654
"purpplesun557",-1.11906270041262
"spmikey83",0.734167468852071
"beerock26",-1.79187355599931
"veronicv_xo",-0.225223962115379
"OLEFANAEGO",-2.29333391974906
"SipWatchTweet",0.320451986807047
"RobbyDuzIt",-0.0786334195751471
"theericazoe",-1.69661345962508
"kingbigboi23",0.439574010575475
"emmyx666",-1.55394320584805
"YUEismoon",-0.766848915268284
"NotTroyThomas",-0.860006381312013
"jerry077",-1.73636270422925
"hairypizzabagel",-1.4283300756042
"NJDawgteach",-1.39425415086903
"ItsLaDarrion",0.238002704730563
"TheLastPirateLA",0.657643665710866
"ShaneMichaelOC",-2.10528722578796
"Yaya_duh",-1.24282643224859
"NikauKai",-0.199266245665041
"nw3",1.09888994669536
"adamwayne51",-0.542347761444756
"JamesJasonX24",0.207632034442969
"HandstandMusic",-1.03547106518442
"thereal_Dash_O",-1.21003347577108
"lolasub666",0.749881798087274
"anti_putin_bot",-0.796339380949656
"JasonGancedo",-1.60970191700138
"RodKim",-0.353270441897898
"natasha_gascon",-0.983160128667654
"Khrissy_Bee",-1.35994789855768
"JoleneGolightly",-1.67613383023916
"LimitLesSports",0.613509061925575
"RileySeymore",-1.35081531681603
"HellaShilla",-0.242915428180473
"katiejstone91",-2.08575867301265
"banditelli",-2.29607634725808
"gabbiesteven",-0.161733922503846
"KateYoo",-0.223991713021139
"jimmymartinez86",-0.894207012570001
"echoisthename",-1.03878287563767
"MattEPannell",0.181036867085081
"phillcross",1.93833037043459
"DianaforTexas",-1.75841906310157
"rezound",-1.05787225064689
"TrentRushSports",1.87566602372316
"RegJones20",-1.16358123320971
"jfull1914",-1.91548944825991
"therealutahutes",1.198153234086
"DearFranny",-1.16023839593877
"hoffsbeefs",-1.56501327033114
"malcolmadamz",1.39480123246174
"hems_donald",1.62853635999112
"MOtivationn",-1.22846391624041
"Arty_V",-1.30336612527499
"LiTiKi_",-1.41278904839541
"DNVRSN",-1.11992373176859
"drakerehfeld",-0.775196387911183
"Florquemata123",-2.1118229095
"IrinaLiakh",-0.629622385323924
"purrkittykat",-1.06095949126901
"magalysuper",-0.277217042014407
"BarkingBadTrain",-0.235851712093011
"thekidfrommarz",0.0647914432865173
"Nettyy_",-1.56850772734827
"kromagLou",-0.701325672393974
"Andrew_C_Cook",-0.752119809934767
"Velarde1984",-0.831837207333757
"helsabelle",-1.26741502750773
"IgnisTwote",-1.3748021519595
"madisonelaine20",-0.941153364391284
"rocc_da_luxx",-1.12611842125384
"AkashP91",0.316068019146298
"_gahbee",-1.31446246155862
"L_i_A_M_K",-1.21994857012703
"heeeyitschal",-2.33555121749803
"BigSEXYIrma",-0.742324367756116
"WeddingEstate",0.251988509595052
"ayalejandraa25",-0.914036812461775
"paradajames52",0.818523390762108
"urforeverboi",-1.57883038159385
"thepulserifle",-0.240777118842136
"Kelly_Klein",0.130797550855576
"jjgomez1125",0.373943570419542
"coachgarren",0.231879165900809
"greghollywoodxx",-1.7717985934802
"lmvitale",0.944540029656122
"dopecandi",-0.974995640790192
"LupitaSCornejo",0.163542202715138
"amber_vaidya",-0.207543938493686
"Moises_Webs",0.457998952059681
"Milly__06",1.74317207165255
"f_photograph",-0.382433330142314
"jacksonbliss",-2.05734134713524
"ShariShades",0.000524933742569442
"Mr_DaiN",-1.88996526359796
"scifixicano",0.732827834569349
"trans1719",0.165348156729784
"kingtone121",0.558484417565451
"bader_diedrich",-1.329799312049
"skndeep",-1.55296437354191
"Movie_Nard",-1.7522853384053
"DemitriWylde",-2.42042582271376
"Anna_NguyenTour",0.0932685837061241
"The_Jak_Life",-0.254041883728159
"nancydanae",0.30615008095743
"ekoto22",0.285825444704085
"nickolasbenson",1.4385531413143
"jCU3",-0.581116487148088
"MrsHatsFitted",0.255497695177709
"alejandraxtinaa",-0.0613487750114737
"peterjfang",-0.762047213145755
"BromarGaddafi",0.137259182409675
"pattyrams97",-2.06126434251804
"CollinSchneid",0.63277030769981
"IsisDanielle",0.18521316823956
"Musica_LeeMo",-1.60688640098533
"JeffBeltran323",0.0447266725602237
"elleflowrs",-0.665298643407632
"bip1030",-0.686966482380368
"ShinyElishaR",1.50530751537901
"trakboyofficial",2.3203457179724
"AManInRecovery",1.13525781364188
"yo_lexxxxx",-1.33631709190312
"1HP_Medic",-1.20408070851159
"wstsidemikerich",-0.614737275520532
"ofbootyandmen_",0.177295679128555
"DanielleShorr",-0.439986776684107
"TheMndOfAManiac",1.04771090608908
"vanjazmin",-0.760864577949974
"richontech",0.668942456898582
