15225493	2020-10-19T23:48:44.000Z	1318338324428304384	 If you do I’m gonna have to fly to Denver for an intervention	{'place_id': '4baf4d09759d33e4'}
246035774	2020-10-19T17:28:42.000Z	1318242686973865984	 Too similar to skunks & Opossums. And they travel in gangs lmao , gotta stay on high alert around them	{'place_id': '3b77caf94bfc81fe'}
51294697	2020-10-19T17:11:21.000Z	1318238319503937536	Need some magical treats to help get you through your week? Plan a visit to Downtown Disney, located less than a five minute walk from our hotel lobby!       📷:  	{'coordinates': {'type': 'Point', 'coordinates': [-117.9123712, 33.8100224]}, 'place_id': '0c2e6999105f8070'}
3164858958	2020-10-19T16:59:16.000Z	1318235279098998784	   Asking for my wife and daughter...  will there be a type of virtual Halloween celebration where others can visit you and vice versa for Halloween as a form of trick or treating?  Would be nice to meet people and spread Halloween cheer	{'place_id': '3b77caf94bfc81fe'}
22115327	2020-10-19T16:54:55.000Z	1318234182624059392	Today is the last day to pre-order MISKATONIC, my new  Lovecraftian Crime/Horror comic with     &   Visit or call your LCS today to secure a copy, it's out 0/0! 	{'place_id': '3b77caf94bfc81fe'}
760196984988852224	2020-10-19T16:50:43.000Z	1318233124589817858	Today, we are highlighting the pillar of Trustworthiness! Don’t forget to wear blue and tag us in your Instagram story! Check out today’s video by some of our very talented teachers! Visit Instagram or Dojo to see the video in it’s entirety!  	{'place_id': '07dccb89e8f25a8f'}
2650121515	2020-10-19T16:37:43.000Z	1318229854530121729	Sound on 🔊Have you seen the show, Mom ? I love it 😂 So funny. That’s also my promo voice showcasing this fantastic show on my new promo demo. To hear more of my sound visit     🎤🎧 	{'place_id': '3b77caf94bfc81fe'}
25203689	2020-10-19T16:28:58.000Z	1318227653426556929	I’m once again being needy & asking for help.The estimate was wrong & was for the previous visit. In total everything is going to cost about $0,0-$0,0 total & I just overdrafted my account so Cake could get her procedures done today.I’m stressed lol	{'place_id': 'a75bc1fb166cd594'}
245503236	2020-10-19T15:58:29.000Z	1318219979192401922	Feliz Lunes!! 😌Here is your  because nobody should go without a perfect  visit our fashion stores today from 0AM-0PM so they can help you put your best foot forward! 😏👗👠  	{'coordinates': {'type': 'Point', 'coordinates': [-118.0846593, 34.0361155]}, 'place_id': '2da132a7bfebfc0c'}
961035048626647041	2020-10-19T15:43:24.000Z	1318216185071112196	 Definitely on the list for the next Paris visit!	{'place_id': '3b77caf94bfc81fe'}
705146374346518528	2020-10-19T15:16:28.000Z	1318209406199234560	You have until 0/0 to enter this  giftaway. Visit IG to follow these accounts and read the conditions to enter. You’ll fall in love with the prizes.    	{'place_id': '3b77caf94bfc81fe'}
13592812	2020-10-19T14:54:53.000Z	1318203974604836864	Post-travel baseline COVID-0 test. 	{'place_id': '07d9e39295083001'}
33846113	2020-10-19T08:22:01.000Z	1318105107108483072	And I was surprised  in 0 that the traffic in Perth had gotten quite busy compared to my previous visit. 😁 	{'place_id': '01c060cf466c6ce3'}
3165691046	2020-10-19T05:54:30.000Z	1318067985479729152	One of my mother’s best Such a quiet ruminative piece When i next visit my sister im gonna steal it 	{'place_id': '3b77caf94bfc81fe'}
704499422785187841	2020-10-19T05:45:02.000Z	1318065601496018944	Take a look at my new     set: ...📽    🎶. 	{'place_id': '3b77caf94bfc81fe'}
920768585093455872	2020-10-19T05:30:37.000Z	1318061973645398016	Watching the 0th Harry Potter and right after Voldemort summons the death eaters I just seriously joked “Who needs the night bus when you can travel by dark mark amirite???” ...That may or may not be the nerdiest thing I’ve ever said. 	{'place_id': '3b77caf94bfc81fe'}
133597637	2020-10-19T04:59:50.000Z	1318054226124296192	We need more time next visit! I should've broke out the beers in our tailgate! Can't wait till next time! An thank you again for The Inaugural water bottles!    	{'coordinates': {'type': 'Point', 'coordinates': [-118.15309101, 33.89007687]}, 'place_id': '7d2aec133a24b554'}
