196740371	2021-08-23T23:48:41.000Z	1429953772411777037	  I’d love to visit the LA building/campus someday as an OG Tempe SunDevil 🔱😈	{'place_id': 'a75bc1fb166cd594'}
3270326940	2021-08-23T23:34:50.000Z	1429950286060081152	I say this a lot but I need time travel to really be a thing	{'place_id': '3b77caf94bfc81fe'}
16861194	2021-08-23T23:08:58.000Z	1429943778161221633	    They may want you to wear the paper mask over yours. They do it at a hospital i visit. It just makes it easier on them	{'place_id': '3b77caf94bfc81fe'}
54820202	2021-08-23T22:26:01.000Z	1429932969624408107	  Nope. They finna fly to the crib and scoop you up like a Uber	{'place_id': '3b77caf94bfc81fe'}
122744492	2021-08-23T22:17:32.000Z	1429930835545890823	Job description: Must be willing to travel. ✈️⁣Me: @ Los Angeles International Airport 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.40812325, 33.94246099]}}
3247354688	2021-08-23T21:52:44.000Z	1429924594194911234	Our work in Haiti continues in partnership with    and others.Donations to GivePower’s Haiti relief effort will go directly toward sustaining this emergency response. Please consider contributing. Visit  to donate.	{'place_id': '3b77caf94bfc81fe'}
365531838	2021-08-23T21:33:30.000Z	1429919755402547209	We’re urging all Californians to let your voices be heard by voting in the upcoming September 0th election. Reminder there are 0 convenient & secure Ballot Drop box locations open & available to voters throughout Los Angeles. For locations visit:  	{'place_id': '3b77caf94bfc81fe'}
21922309	2021-08-23T20:49:47.000Z	1429908753051095045	Vaccine mandates are coming all over the country from corporate America. There are no exceptions. No more excusesThe vaccine is fully approvedWant to keep your job? Want to go to restaurants? Want to travel? This is the future. Get vaccinated or stay at home Period 	{'place_id': '3b77caf94bfc81fe'}
2397539964	2021-08-23T20:25:49.000Z	1429902719347675146	Recently used my  time machine to travel to 0 and everything in the future is really cool and abstract         	{'place_id': '3b77caf94bfc81fe'}
1042148465403297792	2021-08-23T20:12:03.000Z	1429899257675337734	Our new  Center for Bio-Innovation is not even open yet, and  connectors like  are already dropping by! Thanks for the visit and for the photo.    and the entire team can’t wait to see you again soon. 	{'place_id': '1207d82aa1d7b001'}
1549888045	2021-08-23T19:50:12.000Z	1429893756648509445	"""Therapists"" when a journalist pays them $0 a month just to sit there and hear them rant about meanies online because they don't have any friends who will listen to them for free and then prescribing meds to make them stay crazy and visit them more and more often. "	{'place_id': 'eb1bb64775708bc1'}
2197406902	2021-08-23T19:48:54.000Z	1429893429463437320	Have a bi-annual visit to see my eye specialist Wednesday. Sorta anxious. Also happy cuz my co-pay is $0.	{'place_id': '3b77caf94bfc81fe'}
218562190	2021-08-23T19:46:13.000Z	1429892753215803402	⛓For more information and up to date COVID-related updates visit 	{'place_id': '0fc2eacdba941000'}
218562190	2021-08-23T19:46:12.000Z	1429892752049786892	Visit the “Toros Together” website, the information hub for all COVID-related policies and protocols, informing students, faculty, and staff of how the University will operate. Remember to practice social distancing, wear your mask, and wash your hands.🧼	{'place_id': '0fc2eacdba941000'}
883506005958676480	2021-08-23T19:20:56.000Z	1429886392323100685	Im getting vaccinated . I’m not one of the idiots who said they was waiting until it’s FDA approved then still has a reason to say no. Lol . You know how many shots I got over the years and im still alive ... im perfectly fine. I travel to much 	{'place_id': '3b77caf94bfc81fe'}
2331431912	2021-08-23T19:09:53.000Z	1429883611981893640	TO THOSE STARTING SCHOOL AGAIN: FOCUS N VALUE UR TIME. GET UR ASSIGNMENTS DONE, ASK QUESTIONS, N VISIT OFFICE HOURS. ALSO, ENJOY URSELF AFTER SCHOOL	{'place_id': '7b2a70199c4d7b6d'}
