"username","score"
"test",0
"djplayboi713",-0.138261748216055
"DessiiWorld",-0.131198826944926
"Jacorianlewis",-0.177633120331494
"ItsChristinaW",-0.559081093579729
"ksnyd_10",-1.37260159589056
"MayseAli3",-1.86963915979334
"Jelloshot93",-1.2767194851174
"RolandB3",-1.87242726830412
"queennefertitir",-0.426648075336714
"Ppeach96",-2.37802068393965
"HoustonMH1757",0.746322225482849
"pamela_dahl",-0.624663713173827
"CharlyABC13",0.840093549240443
"xoxo_cryscarlos",0.762164657642797
"RoxieAbc13",-1.49183095795587
"Dezzydoesit_",-0.296838811000271
"Chin0e",0.00958122570038928
"ChicoFontaine69",-0.396758308799125
"JoeBabaian",0.516597557434824
"imstylesroyal",1.39477669222738
"WeHaveItAll2_0",2.27795625218853
"dajaahgabriel",-0.598885275574334
"bdkevin21",0.218062266113872
"DilltheTrill",0.733137155409333
"stafford_ed",-0.182929820591493
"MartyBMuzik",-0.803134209794749
"GrannyUnroe",1.82742671000012
"BTiZZY_",1.35203887656333
"andreharris89",-1.39300152078627
"AdaPressSec",-1.48270223968468
"RevJohnHMoore1",-1.5073147335895
"zayiceman171",-0.636931876853197
"anthoonylo",-2.37108810263755
"TIKOTEXAS",-1.91335968844184
"HoustonTex56",1.25399174941761
"RigsbyConner",0.854452178118543
"Mykoshia",-0.427311923893067
"RealAss_MUNCHIE",-0.83358034494145
"glorioussbitch",-0.515894129324937
"Pmoneyglobal",-1.36706427638314
"lynnbradley",1.61417285529064
"KallinMeLuna",-1.03659014956896
"gcaflcio",-0.0462039615863986
"james_mccoy_t",1.58106623335425
"MunroEnglish",0.324233896818567
"souththepump",-1.29480996646597
"curtvanorder",1.01511212574469
"brittneyniggy",-1.48941363526691
"bree_simien",0.637830864066503
"OhKAY_iCU",-1.28192856549768
"CoachCNRoberts",1.8648472540169
"DrillMaybeDrill",1.90807836843484
"TC_daSuperstar",0.830215608665045
"prodbyivan",-0.44827825666818
"theCEOnelson",-1.08474897818598
"randyolive",0.397548236680432
"meetbiancaa",-1.02403127119
"Ejr_sports24",-1.27165749074322
"tcadvocate39",1.40168055731564
"StonesiferAmy",0.930452170130515
"OnlyMarlo",-2.23764746568351
"janelygarciaa_",-2.37065838621109
"BarryIshimine",1.78105389038358
"smitnwessun",-1.83158033423284
"stephentrammell",1.2838419425575
"msdanielle_gray",-1.61960183937357
"jasmine5100_",-0.370486161035381
"urbanquest",-0.974162485883435
"NaylorFran",1.67645691418946
"myaa_daniellee",0.366360428591873
"akitty13",0.0667776050879996
"juancampos176",-0.575034056179229
"Luis_o6_",-1.60688838027538
"phyllis_TV",0.446333691555596
"Plex1984",0.856833363098506
"poohbandz",-0.405403634944157
"shirraexo",-0.686880636361792
"alalalyssa_",-1.03581322915302
"hanaloumannion",-1.67710762974781
"airpodking",-1.87088253257775
"MP_Ministries",0.928317220323382
"talesofvaughn",-1.78635569300431
"AaronWilson_NFL",0.652343050435397
"olan607",0.0593193396345859
"iball_youTweet",-0.35953979198782
"DynastyMeche",-2.3920420880428
"JayEnt2017",-0.39269616162469
"_thebriologist",-0.55475217507348
"KyaraBurnette",-0.399092288204535
"Princessarrin",-1.24132773357302
"ONE3TX",-0.97980831023186
"teresaelectro",-1.57876177906695
"koogodumb",1.91930019485212
"aaron_tagerson",1.23161017406791
"ForeverTitianna",-0.617173837044398
"HoustonHumane",0.88120717023286
"StreetFairekj88",-0.373853292232867
"jmills1955",-1.34091230897523
"youngfullye",0.0548930133287833
"SprklholicGiggl",0.485820533480686
"Pup_Bellagio",-Inf
"TyronMcDaniel",-2.12394481843072
"Govshina",0.444809249584836
"alisoncook",-2.05135553801407
"hcphtx",0.428095005728996
"TravelFitGuru",-0.0933435404552692
"Juanofwords",-0.848233597498092
"AllenAC009",-1.0738353235253
"jayjay0123",0.510914870772677
"loridoerr",1.87242182004551
"bryanlethcoe",1.76581059195155
"billionaireebre",-1.61227912573243
"Khal__Brogo",-0.915530879757181
"SpiffyGillespie",-0.243667855138459
"Pardee_Time",1.29758067344747
"StadiumStephy",-0.045512346432397
"StephBoudreaux1",-1.11710263640123
"___illwill",0.169462692948103
"thetaylorfranks",-1.82555076941498
"melvinmaya",0.738494036148378
"JusAGuyinToms22",-0.626751339671993
"LashaeHair",-1.39791364006351
"TomSRamsey2",1.47752113979544
"bryan_q101",-0.704620267777812
"sunshinestorm2",0.081184823425222
"jrActionJackson",1.16967276489413
"oursommlife",-1.58231692360237
"JulianGi11",0.320708916122788
"tweetneal",0.721457781657051
"chrisc765",1.88252198151527
"ApproachJag",1.04311856500671
"alisonleger",0.191986719817073
"jeffliwag99",-0.146969122534692
"imrtlea",0.256112418240319
"_magreyna",-1.7314723453262
"SueEllensSTRGY",-0.402545646015143
"sanjacgator43",1.65955097243791
"unitedguy17",-1.48653560849763
"ChelseaDeneen",-0.843749248588622
"Robonauts118",0.915102681528007
"Jr_Willy7",1.57693062615973
"GlennrPitts1",1.8194454148458
"MiguelNogueras",0.442955827240211
"ShireyAndrew",0.0386237230912769
"zayicey1",-1.82568958028569
"dsp4wn",-0.33938511362915
"therealtwo_a_m",-1.19379464146586
"szaafran",1.27706502606365
"BroGlaspie",2.08324465060587
"M_castillo95",0.766189394656755
