"username","score"
"hmmmmkay",-2.30986036286441
"Sammybanger",0.0148366825773178
"StewardessChick",0.374005008923583
"jhamby",-1.7240734005762
"Kameron_Hay",-1.37772447646738
"reuben81691",-0.952335447190176
"julian87m",-0.989785755490801
"katzandpoop",-0.681725884247851
"baywatchboy",1.76998881491295
"LynnieMonaeee",0.217829680665188
"djjuliananthony",-0.0628504038346782
"Fantasticslack",-0.973099345841112
"MiguelMvrtinez",-1.18248218275268
"tjatua",-0.0406275968638988
"foxmoorestates",1.34484802213514
"DommoGANG",-0.134034282798877
"BonniePuns",-0.581517485277594
"KHOLMESlive",0.0321487954033825
"_joesas",-0.850663735640567
"Theaologies",0.734239979997724
"ChicaExtrana_",-0.400072387722421
"ChynnaTown11",-0.662731111061793
"domariel21",-0.769411631643162
"mirandaag_",0.429357579241488
"BSAReads",-1.75403404697263
"jay_ammon",0.908692340007909
"LowellYoda",-1.08619301596175
"ddreyahh",-0.353095702770797
"atribecalledval",-0.375330314637151
"Beautifully_KJ",-1.85074530660906
"ross_meyerson",-1.30290096971163
"kenzvanunu",0.441935496912413
"maritz_ah",-2.08633723731693
"nanatoyou",-1.42483340360597
"moseisno9",-1.40667879969469
"oliviaB1102",-1.17767097247285
"eeenimsaaaJ",-0.285763473746532
"ashhpotato",-1.49898917713763
"DonaldS83027032",1.86489383824609
"brooklenbruce",-1.17106428807532
"TheMndOfAManiac",1.10460528258989
"karrluhh",-1.37909248165724
"BitterDickery",-1.49780295400219
"d711van",1.89655093683872
"TheeCoachBreeze",-0.744959876163867
"icecoldjd1906",-1.19288155257504
"monsstroo",-1.68426317374343
"notketchup",-1.32987440878099
"_URF19",0.231911599123646
"ish90033",-0.197001422994024
"rarerips",-0.208637257558576
"HASSBEAT",-0.806085730643583
"jodecicervantes",-1.63611845771142
"gabemarkey27",0.262162874924048
"TheSamanthaMack",-1.19316009586144
"cussandruh_",-1.32967289420743
"theericazoe",-1.80713744268952
"_assiyah_",-0.494539126764838
"Agent_220",-1.45297672553934
"WePunxhBabies",-0.799939376405093
"SAlNTCHlNO",-0.41263118556712
"Birdstache",-1.83060277893816
"JasonHellerman",-0.938612222528503
"colesvirginia",1.49213099332353
"TundeThomas12",-0.669965508078431
"LAAnyDay",-0.499216357781719
"canakikass",-1.17043032513605
"BrentonGivens",0.401977078421831
"AndresTarango",-0.285724943394771
"SernaThia",-1.59934173265401
"Degreez400",-0.331087327383367
"drdrew",1.1278619005324
"ciel_luce",-1.82667356465434
"californiahuXLe",-0.212925889516963
"AndIllBeYou",-2.28721476392194
"CarlosCHopkins",0.56086423528544
"missgeechan",-0.899964516495605
"BdogThaGreat",-0.470109165441575
"marcosantiagojr",0.850743220738543
"nicolettemary13",0.091146690547208
"docwho76",-0.129778247498661
"SamEshghi",-1.07281248963966
"RednaMode",-1.33028038136792
"StevenVsPharma",-2.07142861137332
"SepiShyne",-1.35723653087822
"kenia_barahona",-0.836279675060256
"Alehkgee",-1.66488591232444
"benderthetall",0.558823362686654
"ayeeitschelsiee",-0.825901496415695
"IAmPoliticsGirl",-1.07717297110829
"StudioGeek",-0.93986412208913
"almasand1",-1.2283733328155
"calistabrina",0.895947701895105
"csturmphoto",-2.28338637135054
