"username","score"
"test",0
"MNewy100",-0.890603409907151
"venomtj",-1.41041378065676
"CharlesjRizzuto",0.841828486011905
"djbressler",-0.0449008982959949
"MichaelSoftW0rd",-1.88658497250726
"_kaylaxo__",-1.51987398174452
"syopp98",-1.69646169443593
"Simply__Zah",-1.53903523933078
"joe_nicolass",-0.394284051127037
"SprSayn_Ironman",-1.30093624436637
"quelokait",-1.60931206535103
"lapham_katie",-1.97761733567435
"30apg",0.913865502785533
"jonb1818",2.01939862041327
"marissa_cc",-2.34108371227826
"iammrmeehan",-1.5067295340664
"ShaunNoodlez",-1.84382628336385
"w_raphael_",-2.07991719585918
"_whitney_denise",1.40766134275105
"Mz_App",0.436590063890313
"CushKobain",-2.26717711414126
"JadeLove21__",-1.30522543807487
"beccaLader",-1.19134183786833
"GotchuBeat",-0.434844305068677
"Botheredbytaa_",-0.561269980748324
"OGJU",-1.5878514856974
"DyjuanTatro",-1.98704478381886
"keithmancuso",0.229165833913184
"MikeTRose",-1.31345281901417
"CushKobain",-2.26717711414126
"JadeLove21__",-1.30522543807487
"beccaLader",-1.19134183786833
"GotchuBeat",-0.434844305068677
"Botheredbytaa_",-0.561269980748324
"OGJU",-1.5878514856974
"DyjuanTatro",-1.98704478381886
"keithmancuso",0.229165833913184
"MikeTRose",-1.31345281901417
"BXB_Boy",0.163410398062478
"IamClassicBeatz",-1.62901760699683
"bossesteban_",0.837642262751838
"_MattMelvin",1.17903825668765
"zislepovitch",0.01116034845304
"dadarocks",-1.89205888391299
"dejithe_x",-0.443132453986936
"MarktheGinger",-1.44481536180957
"imsamcrowe",-1.50411503099372
"WildNayo",-1.24243374523103
"allanrenz",1.05948835160053
"lorus77",1.58606145956994
"brandongregz",-1.48251934837011
"Monkeyinheaven",-1.64698833645196
"thirtyfivemilli",-0.104676628042566
"UpInMars",-0.503393038987209
"deanfoulks",0.808643551902968
"Dominiclup2",1.48285800961477
"diane_levitt",-1.58425943004572
"ThePaytonSky",-0.49564577972523
"SirWoodsington",0.462063514334535
"crossley_bing",1.72902149554086
"realStevenWalk",1.44406780390875
"AdelaVirginiaGo",-2.08294468263379
"petershankman",-0.256102070412259
"Bedstuy_Queen",0.600530530238399
"nyjnyknyyfan",0.970807100684166
"NYsUniQueViBe",-1.43132829558038
"amysingh__",-0.611310827819226
"stacysimoes_",-0.941811012546522
"Yoshis_Reign",0.719852949822174
"JaroG4",-1.14595357365321
"Juiced_Bx",0.284850918627637
"stephthemenace_",-0.412692591216503
"KnicksDrunk",-1.03259824421125
"DaveGautieri",0.920793542115677
"_WarrenMac",0.922687337448146
"Wicks114",-1.85067489220071
"AllisonGuerrier",1.67432594779552
"newlands_james",0.0718230557439319
"cristufer13",-0.794436097953341
"Gisselly_Belly",-0.869506658676958
"ttanny",-0.152979083961828
"stefraem",0.405561831610666
"bigthyme_",-0.402858521119089
"GlendaMurphyMc1",0.694937067892155
"tracymwNYC",0.496945879042245
"ver2thaonica",-0.274646498216406
"David_Leavitt",-0.030558028112412
"Kreuzader",-1.40586389568855
"Br0nxbarbarian",-0.204651361506617
"punisher0836",0.345773739969677
"Alex_cartter",-0.20478163074873
"ryanmaherr",-0.267015177201663
"Miguelreyes___",-0.587209049311709
"SaraGMacias",-0.518501512264402
"janisiaaa",-1.55936794519226
"lopestradamus",-0.0145766537578453
"Ms_sportsfan",-1.11707145224693
"mwilliamson03",-0.0544339225403706
"tuckahoetommy",1.18155664163831
"hazelypants",-1.36735564460803
"RMwill_",1.06492649129014
"Marc_boii",-0.675262167523506
"AmyBronxville",-0.385268525280575
"dannydemanto",0.679780639207863
"barbieC97793610",-0.277790136748236
"jossiibadu",-1.73797280191888
"fiftytres",-0.844410973717841
"TheDawnBell",0.937055728937075
"AnyaLukianov",-2.09096737195894
"tedtahs",0.49915957029949
"sineaddizzle",-0.495854047945213
"WholesomeRyan",1.5095623405548
"kenhuiny",2.00986461663279
"TheoTweetsStuff",-2.05226615990793
"yarrrjun",-1.05592174586191
"wilkidu",-1.75879269436979
"JonnyWhy49",-0.967791497586676
"HeyYoGB",-0.429130252392135
"CoachVecc",1.07258633733501
"rahkothari",-0.294470962515846
"Keeyahtay",-0.288498316124428
"IAMSPACEBASE",-0.637482492163307
"jrdwnr",0.515103087962956
"ericthetall1",-2.29538830812356
"Mckenze_Escobar",-0.91624787895236
"AlyssaaJadeee",-2.29616467230703
"vWomban",-1.32535766591286
"mylifeisaplague",-1.65875248422926
"amerimatryoshka",-1.01401991851928
"rrodriguesspp",-2.30063593360342
"SandraM86879700",-2.08028379620754
"iamMarshh",-0.744942982333139
"Biltmore_B",-2.12571673997272
"WiseAssGamer_YT",-2.06830445033935
"kingmilt718",-1.33807797560142
"angelinashoots",-0.987478581201932
"tsemczuk",-1.30459604713305
"scorpiofinest11",0.492383942775839
"jm_rye",-0.818783121791276
"ThexLichxQueen",-0.872179552551893
"murph_alert",0.0307939767681776
"KaplanAkincilar",0.391775680864737
"Dwinn10055",-0.861915508709515
"britshaniece",0.27506798502095
"dougbies",-0.712760068143777
"Saxophied",-0.395796595080033
"ashattracts_",-0.796456211693179
"jaydestro",-0.774930095661619
"BillyHoward423",-1.3349692307151
"Vices_Virtues",-2.35536960610264
"steven_arendash",0.401366609801858
"hhernandez31",-0.941132348474551
"lesliebialler",1.24458404436097
"RayDenaro",1.46488468677685
"jessunee",-2.05031263709466
"Alba_MesCuDi",-1.047951964383
"nejeda33",-1.26753932250448
"AV3RNA",0.145975595804308
"JasonnarT",-1.05745485812692
"JetplaneJAY",0.538278989243109
