"username","score"
"test",0
"rissanicoleg",-0.387389756367848
"xotayacl",0.235039976818385
"djplayboi713",-0.157299613858941
"debbiestar19",0.857076841400991
"DessiiWorld",-0.166977529888974
"itsqueen_v",-0.089575878584425
"itsmarisol_",-0.646468775244087
"WishUponA_",-1.03558056271465
"GigsandSwigs",2.28596087181058
"ImLowkey_Bitch",-1.72598331452066
"queennefertitir",-0.443729146263921
"smitnwessun",-1.94267597521327
"la_raeveeen",-0.824872411512735
"stavepls",-0.35399698296595
"AmySab1",-1.99201845791936
"_phyfe",-1.76179758606987
"piphy__",-1.78379922748649
"JadeSumrall",-0.255543656221103
"_bcalloway",-1.70449582356971
"Princess2kool",-1.37280089496016
"misssybe",-1.72892960118424
"Jeanuttz",0.487902511543415
"Texanfan",0.237156908501413
"VirgoRose89",0.328769807461614
"ariannalizette_",-1.56076009947754
"ivanduranpuente",-0.919090574519674
"Christy_Nguyen_",-0.523362706454792
"CiapiG",1.88218144043827
"abcdejiah",-0.826146666220938
"SpiffyGillespie",-0.208767446647917
"JessSayinnnnnnn",-0.622489958428209
"headbangnhippie",-1.4763999876849
"MooneyEsquire",-1.63449325503352
"oouuarian",-0.423762905731959
"Britt_the_barb",-0.389075296493012
"SirBlakeofWeir",-0.532263150361343
"dirtygaycommie",-1.19107307549098
"_ajyat",-1.71661406128764
"jcqlmanl",-1.61629346301478
"ManchesterUtd81",-1.86072111882968
"keepstAARON",0.268443792237239
"DesiJo_",-1.21322032908209
"yeezyjay23",-0.502366918718774
"JPierreDavis",-1.62971410428599
"Shawdaaaa",0.703540641361188
"MsMarkoClass",-0.424605314097791
"tshedzom",-0.515927241291006
"MACnCheezzz",0.882260742509538
"SonnyCrownRoyal",-1.86098236410697
"aportman",1.56253753403752
"zayiceman171",-0.607179842465281
"makayizzle",-2.02258019316843
"iamsantosss",-0.652131940611395
"anthoonylo",-2.27951420095195
"HoustonTex56",1.26563999629699
"AIRRWREC",-1.65501563902104
"arpp133",-0.45118072285366
"BeQuietWeeb",0.786278452710068
"W0ndererland",-0.953541827420199
"T_HOU713",1.47818127903926
"JoyBunny69",0.0327631754158649
"AlexGoodwinTSM",-2.3418960009671
"cravenaae",-0.856715911510799
"vic64806268",-0.839071888852179
"therealcinnamn",-0.374957391426474
"Aaron24_20",-2.3289102289241
"KloeJones7",1.10131511093312
"TreyTheStoner",-0.564990028768918
"nativihenry",-0.374317504999405
"LexMarieDMV",-1.21910943485314
"SmoochSomeCooch",0.478487786298863
"ewitschristian",-2.21242364872441
"radioboy34",-0.871360308776133
"secretlyjoel",1.16405396918781
"Sweetjones15_",-1.52974979446515
"formerfratboy",-1.23819321531415
"MarcusLaneJR",-1.19472116069567
"mariostubbs7",-0.62956091263368
"thetianaraye",-0.580886067361665
"JaqueeeeelF",-0.96797680608408
"OMGitsSabrinaa",-1.1822128195294
"AmreekiSazish",-2.3357951329462
"TexasChance",1.67480562530432
"JohnPocasangre",0.943888026046762
"hexxtra",-0.481103368317615
"Jacorianlewis",-0.119161596443123
"thats_kennedy",0.602862830979135
"thasportsbeast",1.72749110889294
"shaleigha1",-0.82456304701572
"ubathediplomat",-1.40899411331565
"RossShaw83",1.44844833583969
"kaballix",-0.643198792782997
"TheTrentSetta",-2.32913295091816
"The713AC",-0.476610373344267
"TreyGee254",-1.45797871708984
"glorioussbitch",-0.438649252609475
"MattMorales34",-0.762345205992962
"timmydwestside",-0.321486768146591
"AbbySique",-0.570214938123717
"Chygirlll96",0.758348097512362
"htxrioss",-2.36011983226778
"alxxandraa_",-0.365986762964476
"brett_saucier",2.27392159869227
"Mark_Champion",0.287457534111559
"RDBEAR57",0.878291093156104
"mostlymexican54",-0.341079052199426
"HacheTown",-0.260824550781899
"inny3n",-0.742002199379942
"brooklyncoolkat",0.28328802524974
"Mojoshiki",-1.0813396532768
"danymartinez141",-0.428134691300465
"Biykend",-1.48373189455628
"eiccam_",0.0580264168301809
"Russell94627540",-0.0091552876696139
"Kidbenno",-1.35164528936518
"OnlyMarlo",-2.33033209601903
"theluccia",-1.65110855767943
"PantoneTana",-0.850256821989791
"patrickmclemor2",2.12078605761012
"zachdenobrega",-1.88706408921865
"shannon_d_young",-2.31273099755942
"t_thomas731",-0.0648382083226191
"KingJSTA2",0.0535800186566818
"PNav57",0.804094090856354
"thecorpmex",-0.54835773522638
"thepoetmendez",-0.925121992036505
"TxTiger72",-0.504896193441451
"tanassty",-1.55208191324778
"veektoria",0.027443611907287
"jayjay0123",0.559025520147982
"SergHoustonj",-2.28312463367037
"Kar_melo",1.32302422128174
"pamela_dahl",-0.569285798467288
"globalrelations",1.4422811970871
"gonz5307",0.67368315763138
"DtheDeuceDeuce",1.45513727340378
"RealYungDub334",-1.12055610852804
"andreharris89",-1.33082773967921
"ScottBieser",1.70965004166197
"_papa100",-0.811922975497327
"Werkin_Artist",-1.04142049870319
"Sloopyy",-1.98543118708033
"NorthSide59",0.80109827431202
"IsaiahRobledo15",1.2210354933953
"ZeuginiCharlie",-2.23659060564274
"CabbyJr",-0.701432959585253
"glennaatx",-1.29505851901935
"HaHaHaKyle",0.218006007935915
"theCEOnelson",-1.01944981988533
"Travis_L_Brown",0.982308369376718
"SemperLibertas",1.27946330547045
"JAM23_",-0.240089350991907
