"username","score"
"test",0
"caramel_chickk",-0.780087897999259
"IshwariaMD",0.238087850417257
"itsmarisol_",-0.65690968685025
"VenteWest",-0.459723354614407
"GigsandSwigs",2.29432005165125
"Govshina",0.417274947509819
"gerardoforsure",-1.1944563769938
"diab_28",-0.761950747533771
"TBradleyMurals",0.326478541959121
"RusEvans",0.618560523834613
"IsaiahHoward_",1.02507430789563
"CharlyABC13",0.799783325970815
"iampatcarter",-0.774912654578658
"thisisnotmark",0.497364246655476
"BEATKINGKONG",-0.798629694366623
"InesBercian",-0.071574195957406
"maggiesworld",0.523506109008071
"thecorpmex",-0.581664182554715
"da1don",-0.537702435020247
"MarioS2009",0.441960235693746
"MJMudd",-0.510739471720272
"Fury7v7",-1.76362304854527
"rosehiyer",0.592485637917622
"COACHGRANT6",-1.7179014835019
"Juggalo_Trey48",0.492699954140882
"lastrainforest",-1.60273055624833
"3odnhoj",-0.352780181274406
"virgomari99",-2.35766725178497
"Tanyatd21",-0.694893249357059
"chicalibrarian",-1.79045042735032
"CrystalgBeers",0.133078774827148
"That_Guy_Trei",-1.64354169111383
"Lgottiebmiller",-0.989271058081669
"CarnegieRhinos",-1.08716130436035
"wa5rac",-1.66392849520864
"_kimmykimm_",-0.53826458061201
"HeightsTiger",1.29836435298343
"Mphs_Mouthpiece",-2.37166311680156
"OfficerVo",-1.76831706954375
"lanitralachic",-1.77212224930436
"shanzwarma",0.812644775276466
"JasminaKelemen",-1.18481766133959
"Tyesha_Beller",-2.1258976938009
"ReaderLeaderBSA",0.983911398093715
"IAMTAIN804",-0.412733230738875
"TxxRedd",-0.618402708807203
"yt_jayla",0.467614973870708
"PrincessKandyyT",0.193005181672697
"Bailee_Kain",-0.743172857310646
"GoodLifeBoss",-1.2506986352419
"texasannie",-1.57731014222641
"lzertuche",0.15702809013572
"z33forzion",-0.378724623671826
"FernyFries",-1.26938126687272
"stevehamlin19",-0.0244498791592299
"miguelfromhtx",-0.558241750558393
"WestforTX",-2.07595871307675
"Sirr_Prosper",0.799019580304552
"NolanRyanJH",-0.695228331207384
"karlavianeylg",0.943346105625504
"Dimitri_m7",-1.0900502820207
"MrsCavness2021",0.939316364812674
"lilxcherrybomb",0.213049588374503
"GinaG0mez",0.489610531232015
"j_gabriellee",-1.68471797383107
"marisolcharliee",-2.3647991787886
"tothebonetyrone",-2.07324537158351
