"username","score"
"test",0
"inlandemperor",-1.80076000289937
"jessethechef",0.4400773980515
"Feliz_NaviDa",0.0626321124202035
"tentwentysixpm",-0.986596870679525
"LaVernePD",1.25154597186002
"lildaddydante",-2.0967499946768
"jaaclynn97",-0.674741557648744
"CrybabyMyion",-1.77695379097679
"superheroejay",-0.83048873629508
"lmuro96",-0.58336375677047
"Tru29sel",-0.00868624715888237
"ItsLaDarrion",0.246117075732583
"echoisthename",-1.04738292161897
"fucken_savy",-1.42607172322521
"GoHomeRoderick",0.181551293537837
"CandyStephhh",-1.16572676539287
"Kaligirl310_",-0.457592721245842
"abc7ashley",-0.105811851957593
"RenoSteph",-1.64597459725935
"ResistandDesist",-1.75915718423968
"annabeanss",-0.20990004629537
"SueG907",-1.85900433032486
"eddiethelazor",-0.627457867851228
"heykarlin",-1.90496006756062
"YUEismoon",-0.619511590134202
"lobito6",0.362247827156809
"KayeSteinsapir",-1.36068111384228
"SSnarking",-1.92610532879725
"JesseHardacre44",0.905748977097755
"thearmogidaship",-0.594933909835627
"Melanie_1121",-0.481996515144252
"daddyisthatyou",-0.693661969293098
"UCLASemelFriend",0.682992140636228
"mfbenji",0.904905705859949
"ItsMartinRock",0.943991107771857
"_SirKaufman",-1.97350922215032
"mmdesoer",-1.91947058820631
"Paleowin",-1.5079968835763
"BlacKMaMbAinLA",-0.906341487425873
"panciee_",-0.569907609587133
"the_ganjabunnie",-0.509960254259857
"jguemes",0.291951261657777
"andreavhowe",1.50592884979848
"TheReal_JG2",-0.921590635764305
"Bad_galbibi",-0.507350033360131
"HotDogShowers",0.391995621174085
"rGuida79",-0.546292418240604
"moveablejaw",-2.28036373031305
"TheLAMission",0.835442968169562
"WESTbayBZ82",-1.22465496593388
"flygirltess",-0.00679465288126717
"therealdptom",-1.2467312387053
"GreyGooseGuy",0.404223467121232
"pga_green",-1.50823349531932
"al4klub",-2.06326905239639
"BuddyKlovstad",1.75902461638995
"JozefCRobles",-1.01136292374881
"edithdavis111",0.439283105902681
"LynwoodSchools",-0.194295769314902
"martiancari",-1.08514295630223
"iamEBry",-1.12862815868464
"BenjiLock",1.18008955021364
"kapposyan",-1.3676832407606
"theshannondae",-1.45575721169715
"PoppyisRoyal",1.54647785994033
